"STATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HTDD","MN01","MX01","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDMV","WSF1","WSF2","WSF5","WSFG"
"USW00093822","1997-09","6.9","883","110","8","7","0","0","0","0","0","29","2","42","0","0.0","1.06","92",,"70","61",,,"3.53","0.0","66.6","79.1","54.2",,,"280","280",,,,"32.0","44",
"USW00093822","1997-10","9.2","962","79","8","4","0","0","0","5","0","12","1","23","0","0.0","0.71","90",,"417","347",,,"1.79","0.0","56.4","67.7","45.0",,,"0","180",,,,"99.1","40",
"USW00093822","1997-11","9.6","962","0","11","8","1","0","0","15","1","0","0","17","1","0.8","1.08","60",,"1193","776",,,"4.50","1.2","39.1","46.4","31.9",,,"280","270",,,,"36.0","44",
"USW00093822","1997-12","9.4","962","0","10","5","8","2","0","25","8","0","0","9","4","3.0","0.75","60",,"2203","1010",,,"1.76","7.6","32.4","37.4","27.4",,,"70","80",,,,"31.1","39",
"USW00093822","1998-01","9.4","0","0","9","7","6","2","0","25","13","0","0","6","3","1.6","0.58","62",,"3205","1002",,,"2.43","3.5","32.7","38.6","26.7",,,"30","20",,,,"32.0","37",
"USW00093822","1998-02","9.6","0","0","8","5","0","0","0","12","0","0","0","24","0","0.0","0.81","63",,"3894","688",,,"2.71","0.0","40.4","47.0","33.8",,,"140","160",,,,"30.0","36",
"USW00093822","1998-03","12.8","11","11","15","9","5","2","1","19","3","5","0","-1","4","4.7","1.13","81",,"4668","774",,,"4.63","7.0","40.4","48.0","32.8",,,"200","190",,,,"40.0","52",
"USW00093822","1998-04","11.2","11","0","12","7","0","0","0","1","0","8","0","30","0","0.0","0.91","77",,"5030","362",,,"4.05","0.0","52.9","63.1","42.8",,,"170","160",,,,"38.0","45",
"USW00093822","1998-05","8.7","152","141","14","10","0","0","0","0","0","27","2","46","0","0.0","0.80","91",,"5071","42",,,"5.65","0.0","68.2","77.8","58.7",,,"350","340",,,,"33.1","41",
"USW00093822","1998-06","8.9","393","240","15","13","0","0","0","0","0","25","6","47","0","0.0","1.75","94",,"5111","39",,,"8.81","0.0","71.7","80.4","63.0",,,"340","340",,,,"38.0","53",
"USW00093822","1998-07","5.8","712","319","8","4","0","0","0","0","0","31","3","57","0","0.0","2.15","95",,"0","0",,,"3.32","0.0","75.3","84.3","66.3",,,"20","20",,,,"29.1","33",
"USW00093822","1998-08","5.8","1017","305","5","3","0","0","0","0","0","31","1","59","0","0.0","3.09","93",,"0","0",,,"5.30","0.0","74.8","84.3","65.3",,,"50","260",,,,"25.1","32",
"USW00093822","1998-09","6.3","1219","202","9","5","0","0","0","0","0","30","5","45","0","0.0","0.33","93",,"20","20",,,"1.27","0.0","71.1","82.8","59.4",,,"180","270",,,,"23.9","32",
"USW00093822","1998-10","7.6","1233","15","11","7","0","0","0","2","0","11","0","29","0","0.0","0.63","81",,"292","272",,,"3.30","0.0","56.7","68.0","45.4",,,"190","190",,,,"30.0","38",
"USW00093822","1998-11","11.0","1233","0","7","6","0","0","0","6","0","1","0","21","0","0.0","1.14","70",,"864","572",,,"2.81","0.0","45.9","55.4","36.5",,,"250","250",,,,"91.9","92",
"USW00093822","1998-12","8.3","1234","0","6","3","1","1","1","24","6","1","0","-4","3","2.5","0.22","72",,"1825","961",,,"0.64","2.5","34.0","43.1","24.9",,,"200","200",,,,"33.1","40",
"USW00093822","1999-01","11.4","0","0","12","6","21","3","4","25","11","0","0","-21","12","7.3","0.40","60",,"3062","1237",,,"1.95","16.1","25.1","32.6","17.5",,,"270","280",,,,"34.0","38",
"USW00093822","1999-02","12.1","0","0","8","4","3","1","0","17","0","0","0","17","3","3.2","1.13","69",,"3839","777",,,"2.15","3.2","37.3","45.5","29.0",,,"250","260",,,,"46.1","52",
"USW00093822","1999-03","11.0","0","0","5","3","4","1","0","22","1","1","0","15","4","6.3","0.38","71",,"4655","816",,,"0.97","6.4","38.7","48.8","28.6",,,"120","250",,,,"33.1","44",
"USW00093822","1999-04","12.8","11","11","14","9","0","0","0","0","0","7","0","34","0","0.0","1.27","81",,"4966","311",,,"4.62","0.0","55.0","64.3","45.6",,,"140","150",,,,"40.0","47",
"USW00093822","1999-05","10.1","82","71","11","7","0","0","0","0","0","27","0","41","0","0.0","0.79","86",,"5047","80",,,"2.91","0.0","64.7","75.7","53.7",,,"160","160",,,,"34.0","44",
"USW00093822","1999-06","7.6","322","241","11","7","0","0","0","0","0","29","7","46","0","0.0","1.11","93",,"5069","22",,,"2.95","0.0","72.3","82.1","62.5",,,"310","320",,,,"38.0","46",
"USW00093822","1999-07","6.9","723","400","8","3","0","0","0","0","0","31","16","50","0","0.0","0.95","97",,"0","0",,,"2.08","0.0","77.9","89.2","66.6",,,"320","320",,,,"31.1","39",
"USW00093822","1999-08","6.5","924","202","6","3","0","0","0","0","0","31","0","52","0","0.0","2.94","89",,"0","0",,,"4.65","0.0","71.5","82.5","60.5",,,"330","320",,,,"44.1","51",
"USW00093822","1999-09","6.7","1014","90","5","3","0","0","0","0","0","27","4","35","0","0.0","1.77","92",,"105","105",,,"2.43","0.0","64.5","79.1","49.9",,,"280","270",,,,"25.9","32",
"USW00093822","1999-10","8.5","1026","12","5","5","0","0","0","5","0","13","0","23","0","0.0","0.73","83",,"431","326",,,"1.78","0.0","54.9","67.6","42.1",,,"310","320",,,,"32.0","40",
"USW00093822","1999-11","9.6","1026","0","2","1","0","0","0","12","0","7","0","14","0","0.0","0.24","79",,"932","501",,,"0.25","0.0","48.3","60.9","35.8",,,"180","190",,,,"31.1","40",
"USW00093822","1999-12","10.3","1026","0","9","6","5","1","0","24","5","0","0","4","2","1.8","0.93","63",,"1896","964",,,"2.20","2.5","33.9","42.2","25.6",,,"320","270",,,,"29.1","37",
"USW00093822","2000-01","11.2","0","0","6","2","12","3","4","27","14","0","0","-3","5","4.8","0.22","64",,"3058","1162",,,"0.54","6.8","27.5","36.2","18.8",,,"280","260",,,,"31.1","39",
"USW00093822","2000-02","12.1","0","0","10","3","7","0","0","21","1","1","0","9","5","0.2","0.87","72",,"3814","755",,,"1.27","0.3","38.9","47.6","30.3",,,"260","170",,,,"34.0","45",
"USW00093822","2000-03","10.1","3","3","9","6","2","1","0","15","0","6","0","13","3","5.5","0.74","81",,"4400","586",,,"2.80","5.5","46.2","57.5","34.9",,,"190","200",,,,"36.9","43",
"USW00093822","2000-04","10.7","3","0","10","7","0","0","0","6","0","10","0","29","0","0.0","0.48","78",,"4785","385",,,"1.94","0.0","52.2","64.3","40.0",,,"250","170",,,,"40.0","51",
"USW00093822","2000-05","10.5","122","119","11","4","0","0","0","0","0","23","0","37","0","0.0","0.64","89",,"4876","91",,,"1.35","0.0","65.9","76.8","55.0",,,"190","260",,,,"36.9","46",
"USW00093822","2000-06","8.3","291","168","9","7","0","0","0","0","0","29","0","42","0","0.0","2.54","89",,"4901","25",,,"7.46","0.0","69.8","79.4","60.1",,,"180","310",,,,"31.1","39",
"USW00093822","2000-07","5.6","554","263","7","5","0","0","0","0","0","31","0","50","0","0.0","1.34","88",,"1","1",,,"3.16","0.0","73.5","82.5","64.4",,,"300","290",,,,"25.9","36",
"USW00093822","2000-08","7.2","878","324","11","7","0","0","0","0","0","31","5","56","0","0.0","1.13","96",,"2","1",,,"3.33","0.0","75.4","85.2","65.6",,,"290","300",,,,"34.0","49",
"USW00093822","2000-09","8.1","1021","143","9","8","0","0","0","0","0","26","5","35","0","0.0","0.90","96",,"82","80",,,"2.92","0.0","67.1","80.2","53.9",,,"290","290",,,,"25.9","35",
"USW00093822","2000-10","7.8","1056","35","8","4","0","0","0","5","0","18","0","25","0","0.0","0.77","85",,"331","249",,,"2.56","0.0","58.1","69.2","47.0",,,"330","340",,,,"25.9","36",
"USW00093822","2000-11","10.3","1059","3","7","6","0","0","0","19","3","1","0","11","0","0.0","1.10","81",,"1142","811",,,"2.99","0.0","38.1","46.3","29.8",,,"260","270",,,,"31.1","37",
"USW00093822","2000-12","10.3","1059","0","12","2","21","2","7","30","20","0","0","-9","7","5.4","0.49","51",,"2620","1478",,,"0.92","10.0","17.3","25.8","8.9",,,"280","290",,,,"33.1","41",
"USW00093822","2001-01","9.2","0","0","8","5","16","0","2","28","13","0","0","-6","7","0.9","0.84","46",,"3836","1215",,,"2.06","2.1","25.8","32.9","18.7",,,"140","140",,,,"30.0","38",
"USW00093822","2001-02","11.0","0","0","8","5","2","0","1","24","6","0","0","0","1","0.9","1.93","65",,"4777","941",,,"3.02","0.9","31.4","40.5","22.3",,,"290","270",,,,"51.0","62",
"USW00093822","2001-03","9.8","0","0","5","2","0","0","0","25","0","0","0","14","0","0.4","0.57","59",,"5634","858",,,"1.11","0.4","37.3","47.6","27.1",,,"280","270",,,,"38.0","45",
"USW00093822","2001-04","12.5","57","57","13","7","0","0","0","3","0","17","0","25","0","0.0","0.64","87",,"5859","224",,,"1.99","0.0","59.4","71.5","47.3",,,"250","250",,,,"40.9","51",
"USW00093822","2001-05","9.4","174","117","16","9","0","0","0","0","0","22","2","42","0","0.0","0.68","93",,"5970","111",,,"3.51","0.0","65.2","76.0","54.4",,,"280","280",,,,"46.1","56",
"USW00093822","2001-06","7.4","370","196","8","5","0","0","0","0","0","26","6","45","0","0.0","1.43","93",,"6005","35",,,"4.42","0.0","70.3","80.9","59.8",,,"310","190",,,,"28.0","33",
"USW00093822","2001-07","6.5","727","357","6","6","0","0","0","0","0","31","10","53","0","0.0","1.10","96",,"0","0",,,"3.41","0.0","76.5","86.8","66.3",,,"40","60",,,,"51.9","62",
"USW00093822","2001-08","6.0","1008","281","11","5","0","0","0","0","0","31","6","51","0","0.0","1.53","94",,"0","0",,,"3.34","0.0","74.1","85.3","62.9",,,"320","320",,,,"33.1","41",
"USW00093822","2001-09","7.2","1092","85","7","4","0","0","0","0","0","26","0","36","0","0.0","0.82","89",,"105","105",,,"2.50","0.0","64.3","77.1","51.6",,,"250","240",,,,"28.0","35",
"USW00093822","2001-10","9.8","1100","7","8","7","0","0","0","4","0","9","0","27","0","0.0","1.05","83",,"451","346",,,"4.96","0.0","54.1","64.6","43.5",,,"270","270",,,,"34.9","46",
"USW00093822","2001-11","10.3","1100","0","8","5","0","0","0","7","0","8","0","22","0","0.0","1.67","76",,"903","452",,,"2.61","0.0","49.9","61.1","38.7",,,"190","170",,,,"31.1","40",
"USW00093822","2001-12","10.5","1100","0","8","6","1","1","0","24","7","0","0","7","3","3.0","0.48","67",,"1819","915",,,"2.09","3.3","35.5","43.5","27.4",,,"280","300",,,,"34.9","40",
"USW00093822","2002-01","10.5","0","0","7","3","1","1","0","22","4","0","0","3","1","1.0","1.00","64",,"2779","960",,,"2.46","1.1","34.0","43.0","25.0","0",,"260","260",,,,"32.0","38",
"USW00093822","2002-02","12.3","0","0","6","2","3","2","0","24","3","0","0","8","3","2.0","0.88","64",,"3616","837",,,"1.38","4.0","35.1","44.2","26.0","0",,"170","170",,,,"34.9","43",
"USW00093822","2002-03","11.9","0","0","10","6","2","2","1","19","3","1","0","-2","1","1.4","0.61","70",,"4444","828",,,"2.08","2.4","38.3","48.2","28.3","0",,"260","260",,,,"46.1","56",
"USW00093822","2002-04","11.9","49","49","9","7","0","0","0","5","0","8","0","23","0","0.0","1.93","88",,"4809","365",,,"6.48","0.0","54.5","65.4","43.5",,,"300","300",,,,"61.1","74",
"USW00093822","2002-05","9.6","97","48","15","9","0","0","0","0","0","17","1","35","0","0.0","2.98","94",,"5014","205",,,"7.87","0.0","60.0","70.6","49.4","0",,"160","250",,,,"34.9","40",
"USW00093822","2002-06","7.4","392","295","9","7","0","0","0","0","0","30","10","53","0","0.0","2.23","93",,"5016","2",,,"5.30","0.0","74.8","84.3","65.2","0",,"10","10",,,,"30.0","35",
"USW00093822","2002-07","5.8","794","402","6","3","0","0","0","0","0","31","17","56","0","0.0","1.40","95",,"0","0",,,"2.63","0.0","78.0","88.7","67.3",,,"50","290",,,,"33.1","45",
"USW00093822","2002-08","6.7","1104","310","8","7","0","0","0","0","0","31","4","54","0","0.0","1.93","93",,"0","0",,,"5.41","0.0","75.0","84.4","65.6","0",,"330","320",,,,"25.1","33",
"USW00093822","2002-09","5.8","1260","156","7","4","0","0","0","0","0","29","4","40","0","0.0","0.45","92",,"39","39",,,"1.22","0.0","68.9","81.6","56.3","0",,"190","210",,,,"21.0","29",
"USW00093822","2002-10","6.9","1293","33","11","5","0","0","0","6","0","10","0","28","0","0.0","1.19","89",,"489","450",,,"3.13","0.0","51.5","61.9","41.1",,,"280","270",,,,"30.0","38",
"USW00093822","2002-11","9.6","1293","0","6","2","0","0","0","18","0","0","0","14","0","0.0","0.25","66",,"1248","759",,,"0.52","0.0","39.7","48.6","30.8","0",,"320","310",,,,"33.1","44",
"USW00093822","2002-12","10.1","1293","0","3","2","4","1","0","25","8","0","0","9","5","5.1","1.39","63",,"2235","987",,,"1.70","5.3","33.2","41.8","24.5","0",,"170","190",,,,"36.0","44",
"USW00093822","2003-01","10.3","0","0","9","3","14","4","6","29","18","0","0","-9","3","3.0","0.32","58",,"3565","1330",,,"0.77","9.1","22.1","30.7","13.5","0",,"300","290",,,,"25.9","36",
"USW00093822","2003-02","10.1","0","0","7","3","9","2","1","27","13","0","0","-3","6","6.0","0.48","56",,"4652","1087",,,"1.15","10.5","26.2","34.4","18.0","0",,"330","310",,,,"34.9","45",
"USW00093822","2003-03","10.3","0","0","10","5","0","0","0","17","3","4","0","11","0","0.2","0.54","76",,"5334","682",,,"1.79","0.2","43.0","54.5","31.4","0",,"330","320",,,,"30.0","39",
"USW00093822","2003-04","11.6","18","18","9","8","0","0","0","5","0","15","0","27","0","0.0","0.53","86",,"5676","341",,,"2.83","0.0","54.2","65.2","43.2","0",,"90","90",,,,"32.0","41",
"USW00093822","2003-05","9.6","46","28","16","8","0","0","0","0","0","21","0","36","0","0.0","0.73","87",,"5817","141",,,"3.18","0.0","61.3","72.0","50.6","0",,"270","260",,,,"36.9","47",
"USW00093822","2003-06","7.6","196","150","11","8","0","0","0","0","0","26","2","39","0","0.0","2.85","91",,"5863","45",,,"6.78","0.0","68.5","79.2","57.8",,,"290","310",,,,"31.1","52",
"USW00093822","2003-07","6.9","505","309","8","5","0","0","0","0","0","31","7","54","0","0.0","1.27","93",,"0","0",,,"3.91","0.0","75.0","85.2","64.7","0",,"30","30",,,,"30.0","41",
"USW00093822","2003-08","6.5","824","319","7","3","0","0","0","0","0","30","8","54","0","0.0","3.28","96",,"0","0",,,"3.82","0.0","75.3","85.8","64.7","0",,"270","270",,,,"23.0","28",
"USW00093822","2003-09","6.9","877","53","5","2","0","0","0","1","0","23","0","32","0","0.0","0.91","86",,"118","118",,,"1.58","0.0","62.9","75.4","50.3","0",,"280","290",,,,"31.1","38",
"USW00093822","2003-10","7.2","884","7","7","4","0","0","0","3","0","14","0","23","0","0.0","1.20","87",,"439","321",,,"2.99","0.0","54.9","67.6","42.1","0",,"310","210",,,,"30.0","38",
"USW00093822","2003-11","10.7","885","1","11","5","0","0","0","13","0","3","0","20","0","0.0","1.61","79",,"1048","609",,,"4.58","0.0","44.7","54.4","35.1","0",,"280","290",,,,"40.0","48",
"USW00093822","2003-12","11.6","885","0","12","5","3","2","0","24","6","0","0","10","1","1.6","0.56","55",,"1988","940",,,"1.43","3.7","34.7","41.9","27.4","0",,"150","150",,,,"33.1","40",
"USW00093822","2004-01","11.0","0","0","10","5","6","3","3","30","15","0","0","-14","4","2.0","0.58","68",,"3237","1248",,,"1.40","6.1","24.7","33.6","15.9","0",,"310","300",,,,"33.1","40",
"USW00093822","2004-02","11.2","0","0","7","1","17","1","0","25","11","0","0","7","4","1.2","0.26","62",,"4216","980",,,"0.47","2.7","31.2","39.6","22.8","0",,"250","170",,,,"32.0","40",
"USW00093822","2004-03","12.3","0","0","15","6","1","1","0","13","0","3","0","20","1","1.4","1.20","71",,"4825","609",,,"3.31","1.8","45.4","55.2","35.5",,,"270","260",,,,"40.0","49",
"USW00093822","2004-04","11.4","26","26","5","5","0","0","0","6","0","13","0","30","0","0.0","0.82","87",,"5142","317",,,"2.48","0.0","55.3","67.2","43.4","0",,"260","200",,,,"36.9","43",
"USW00093822","2004-05","9.6","185","159","16","10","0","0","0","0","0","25","0","38","0","0.0","0.98","88",,"5237","94",,,"3.60","0.0","67.1","76.8","57.3","0",,"180","190",,,,"33.1","43",
"USW00093822","2004-06","6.7","340","155","9","5","0","0","0","0","0","30","2","47","0","0.0","2.01","91",,"5260","23",,,"3.62","0.0","69.4","79.7","59.1",,,"190","190",,,,"40.9","49",
"USW00093822","2004-07","6.3","591","250","12","9","0","0","0","0","0","31","2","52","0","0.0","2.46","92",,"0","0",,,"5.17","0.0","73.1","82.5","63.7",,,"260","260",,,,"31.1","40",
"USW00093822","2004-08","6.0","743","152","10","5","0","0","0","0","0","28","1","44","0","0.0","1.10","91",,"35","35",,,"2.66","0.0","68.8","80.2","57.4","0",,"150","150",,,,"33.1","41",
"USW00093822","2004-09","6.5","867","124","3","1","0","0","0","0","0","30","0","38","0","0.0","0.10","88",,"65","30",,,"0.24","0.0","68.1","82.4","53.9","0",,"10","20",,,,"23.9","31",
"USW00093822","2004-10","9.2","876","8","13","10","0","0","0","3","0","10","0","28","0","0.0","1.62","83",,"368","303",,,"5.24","0.0","55.5","65.9","45.1",,,"250","250",,,,"40.0","47",
"USW00093822","2004-11","9.6","876","0","14","7","2","1","0","9","0","1","0","14","4","5.7","1.31","72",,"948","580",,,"4.91","6.1","45.7","53.8","37.6",,,"20","30",,,,"34.9","45",
"USW00093822","2004-12","11.2","876","0","5","3","0","0","1","21","8","0","0","0","0","0.0","0.74","65",,"1935","987",,,"1.23","0.0","33.2","41.2","25.1",,,"170","170",,,,"34.9","41",
"USW00093822","2005-01","10.1","0","0","12","9","11","3","0","25","11","0","0","1","2","3.6","1.06","66",,"3048","1113",,,"5.56","8.6","29.1","36.0","22.2","0",,"300","300",,,,"36.9","47",
"USW00093822","2005-02","9.4","0","0","10","3","3","1","0","20","2","0","0","17","1","1.0","0.88","65",,"3840","791",,,"1.71","2.1","36.7","44.6","28.9",,,"300","300",,,,"30.0","38",
"USW00093822","2005-03","11.2","0","0","8","3","0","0","0","18","1","3","0","20","0","0.2","0.58","75",,"4598","758",,,"1.11","0.3","40.5","50.5","30.5",,,"180","190",,,,"36.9","45",
"USW00093822","2005-04","11.0","19","19","11","6","0","0","0","0","0","13","0","34","0","0.0","1.00","83",,"4873","275",,,"1.97","0.0","56.5","68.4","44.6",,,"330","300",,,,"30.0","37",
"USW00093822","2005-05","9.2","88","69","6","3","0","0","0","3","0","23","0","30","0","0.0","1.15","89",,"5018","145",,,"2.21","0.0","62.5","75.2","49.9",,,"280","280",,,,"32.0","43",
"USW00093822","2005-06","7.4","399","311","7","4","0","0","0","0","0","30","13","52","0","0.0","0.59","95",,"5018","0",,,"1.36","0.0","75.4","86.7","64.1",,,"320","320",,,,"40.0","52",
"USW00093822","2005-07","6.3","760","361","7","6","0","0","0","0","0","31","11","54","0","0.0","0.92","98",,"0","0",,,"2.69","0.0","76.6","87.7","65.6",,,"70","60",,,,"25.9","35",
"USW00093822","2005-08","5.8","1112","352","10","7","0","0","0","0","0","31","13","56","0","0.0","1.13","96",,"0","0",,,"2.88","0.0","76.4","87.1","65.6",,,"270","270",,,,"33.1","45",
"USW00093822","2005-09","6.3","1338","226","9","8","0","0","0","0","0","28","13","39","0","0.0","1.70","95",,"36","36",,,"3.96","0.0","71.3","84.0","58.6",,,"310","310",,,,"34.9","47",
"USW00093822","2005-10","7.6","1385","46","5","3","0","0","0","2","0","13","0","29","0","0.0","1.68","88",,"351","315",,,"2.79","0.0","56.3","67.5","45.2",,,"320","320",,,,"23.9","29",
"USW00093822","2005-11","12.3","1385","0","8","7","0","0","0","11","1","2","0","15","0","0.0","1.25","75",,"952","600",,,"3.95","0.0","45.0","54.7","35.3",,,"270","280",,,,"40.0","49",
"USW00093822","2005-12","9.6","1385","0","11","7","22","4","2","24","15","0","0","-2","5","4.7","0.29","53",,"2143","1191",,,"1.48","14.4","26.6","32.8","20.3",,,"150","310",,,,"25.1","31",
"USW00093822","2006-01","12.3","0","0","6","4","1","0","0","16","1","0","0","21","1","0.9","0.85","61",,"2949","806",,,"2.12","0.9","39.0","46.1","31.8",,,"290","290",,,,"38.0","52",
"USW00093822","2006-02","10.1","0","0","5","3","3","1","0","27","6","0","0","1","3","4.1","0.25","65",,"3897","947",,,"0.53","4.4","31.2","42.3","20.0",,,"290","280",,,,"32.0","43",
"USW00093822","2006-03","11.9","0","0","15","9","3","1","0","15","1","4","0","14","4","5.5","2.18","72",,"4582","685",,,"4.79","6.0","42.9","52.5","33.3",,,"310","300",,,,"52.1","58",
"USW00093822","2006-04","11.2","27","27","11","7","0","0","0","2","0","17","0","31","0","0.0","1.89","89",,"4815","232",,,"4.40","0.0","58.2","70.5","45.8",,,"280","280",,,,"42.9","59",
"USW00093822","2006-05","9.2","138","111","12","5","0","0","0","0","0","22","5","39","0","0.0","0.50","94",,"4956","142",,,"1.64","0.0","64.0","74.3","53.7",,,"310","310",,,,"30.0","37",
"USW00093822","2006-06","6.9","347","209","10","5","0","0","0","0","0","29","4","52","0","0.0","0.76","92",,"4960","3",,,"2.46","0.0","71.8","82.9","60.8",,,"210","220",,,,"28.0","37",
"USW00093822","2006-07","6.3","751","405","10","4","0","0","0","0","0","31","15","52","0","0.0","0.75","98",,"0","0",,,"2.29","0.0","78.1","88.8","67.3",,,"30","50",,,,"44.1","53",
"USW00093822","2006-08","6.3","1059","307","11","7","0","0","0","0","0","30","3","56","0","0.0","0.60","98",,"0","0",,,"2.45","0.0","74.9","84.7","65.1",,,"310","10",,,,"21.0","29",
"USW00093822","2006-09","6.3","1137","78","7","4","0","0","0","0","0","22","0","35","0","0.0","1.12","87",,"92","92",,,"2.02","0.0","64.5","76.3","52.7",,,"140","170",,,,"25.1","35",
"USW00093822","2006-10","8.9","1175","38","9","5","0","0","0","11","0","8","2","24","0","0.0","1.41","93",,"558","465",,,"2.80","0.0","51.2","63.0","39.5",,,"180","180",,,,"30.0","40",
"USW00093822","2006-11","9.8","1175","0","7","5","0","0","0","12","0","1","0","19","0","0.7","1.82","75",,"1142","584",,,"3.93","0.7","45.5","54.9","36.2",,,"300","240",,,,"32.0","45",
