"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HN01","HTDD","HX01","LN01","LX01","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN","WDMV"
"US1ILDK0006","2010-01",,,"6","3","22","2",,,,,,,"11","3.0","0.57",,,,,,,,,,,,,"1.02","6.6",,,,
"US1ILDK0006","2010-02",,,"10","3","25","4",,,,,,,"6","4.1","0.48",,,,,,,,,,,,,"1.12","14.3",,,,
"US1ILDK0006","2010-03",,,"8","6","8","1",,,,,,,"4","2.6","0.45",,,,,,,,,,,,,"1.56","3.5",,,,
"US1ILDK0006","2010-04",,,"11","7","0","0",,,,,,,"0","0.0","0.98",,,,,,,,,,,,,"3.45","0.0",,,,
"US1ILDK0006","2010-05",,,"12","8",,,,,,,,,,,"2.39",,,,,,,,,,,,,"5.23",,,,,
"US1ILDK0006","2010-07",,,"11","6",,,,,,,,,,,"4.85",,,,,,,,,,,,,"6.63",,,,,
"US1ILDK0006","2010-08",,,"8","6",,,,,,,,,,,"1.44",,,,,,,,,,,,,"3.24",,,,,
"US1ILDK0006","2010-09",,,"12","6",,,,,,,,,,,"1.01",,,,,,,,,,,,,"2.20",,,,,
"US1ILDK0006","2010-10",,,"5","4",,,,,,,,,,,"0.76",,,,,,,,,,,,,"1.31",,,,,
"US1ILDK0006","2010-11",,,"10","2",,,,,,,,,,,"0.45",,,,,,,,,,,,,"1.06",,,,,
"US1ILDK0006","2011-01",,,"9","2","20","3",,,,,,,"6","2.7","0.37",,,,,,,,,,,,,"0.69","8.2",,,,
"US1ILDK0006","2011-02",,,"12","5","19","3",,,,,,,"21","16.0","0.89",,,,,,,,,,,,,"2.59","22.4",,,,
"US1ILDK0006","2011-03",,,"9","5","0","0",,,,,,,"0","0.5","0.71",,,,,,,,,,,,,"2.22","0.6",,,,
"US1ILDK0006","2011-04",,,"16","11","0","0",,,,,,,"0","0.0","0.79",,,,,,,,,,,,,"4.53","0.0",,,,
"US1ILDK0006","2011-05",,,"14","6",,,,,,,,,,,"2.19",,,,,,,,,,,,,"6.00",,,,,
"US1ILDK0006","2011-06",,,"14","7",,,,,,,,,,,"1.65",,,,,,,,,,,,,"4.58",,,,,
"US1ILDK0006","2011-07",,,"12","8",,,,,,,,,,,"1.35",,,,,,,,,,,,,"5.15",,,,,
"US1ILDK0006","2011-08",,,"9","8",,,,,,,,,,,"1.51",,,,,,,,,,,,,"4.75",,,,,
"US1ILDK0006","2011-09",,,"11","6",,,,,,,,,,,"1.63",,,,,,,,,,,,,"3.69",,,,,
"US1ILDK0006","2011-10",,,"9","6",,,,,,,,,,,"0.36",,,,,,,,,,,,,"1.32",,,,,
"US1ILDK0006","2011-11",,,"10","6",,,,,,,,,,,"1.33",,,,,,,,,,,,,"3.91",,,,,
"US1ILDK0006","2011-12",,,"12","6",,,,,,,,,,,"0.81",,,,,,,,,,,,,"2.81",,,,,
"US1ILDK0006","2012-01",,,"9","3",,"2",,,,,,,,"5.3","0.46",,,,,,,,,,,,,"1.07","11.7",,,,
"US1ILDK0006","2012-02",,,"7","2",,,,,,,,,,,"0.38",,,,,,,,,,,,,"0.83",,,,,
"US1ILDK0006","2012-03",,,"8","6",,,,,,,,,,,"0.48",,,,,,,,,,,,,"1.38",,,,,
"US1ILDK0006","2012-04",,,"8","5",,,,,,,,,,,"1.07",,,,,,,,,,,,,"2.59",,,,,
"US1ILDK0006","2012-05",,,"7","3",,,,,,,,,,,"0.55",,,,,,,,,,,,,"0.93",,,,,
"US1ILDK0006","2012-06",,,"4","3",,"0",,,,,,,,"0.0","1.42",,,,,,,,,,,,,"2.10","0.0",,,,
"US1ILDK0006","2012-07",,,"11","6",,,,,,,,,,,"1.01",,,,,,,,,,,,,"2.89",,,,,
"US1ILDK0006","2012-08",,,"8","6",,,,,,,,,,,"0.41",,,,,,,,,,,,,"1.75",,,,,
"US1ILDK0006","2012-09",,,"7","6",,,,,,,,,,,"0.88",,,,,,,,,,,,,"2.29",,,,,
"US1ILDK0006","2012-10",,,"12","9",,,,,,,,,,,"1.25",,,,,,,,,,,,,"3.13",,,,,
"US1ILDK0006","2012-11",,,"4","3",,,,,,,,,,,"0.43",,,,,,,,,,,,,"0.66",,,,,
"US1ILDK0006","2012-12",,,"10","7",,,,,,,,,,,"0.51",,,,,,,,,,,,,"1.86",,,,,
"US1ILDK0006","2013-01",,,"8","5","0","0",,,,,,,"1","0.7","1.51",,,,,,,,,,,,,"3.48","2.0",,,,
"US1ILDK0006","2013-02",,,"14","6","17","5",,,,,,,"6","5.7","0.71",,,,,,,,,,,,,"2.78","17.6",,,,
"US1ILDK0006","2013-03",,,"10","3","17","1",,,,,,,"13","9.1","1.01",,,,,,,,,,,,,"2.29","11.3",,,,
"US1ILDK0006","2013-04",,,"14","9",,,,,,,,,,,"4.31",,,,,,,,,,,,,"7.89",,,,,
"US1ILDK0006","2013-05",,,"12","7",,,,,,,,,,,"0.90",,,,,,,,,,,,,"2.98",,,,,
"US1ILDK0006","2013-06",,,"13","10",,,,,,,,,,,"0.69",,,,,,,,,,,,,"3.39",,,,,
"US1ILDK0006","2013-07",,,"11","6",,,,,,,,,,,"0.34",,,,,,,,,,,,,"1.31",,,,,
"US1ILDK0006","2013-08",,,"6","5",,,,,,,,,,,"1.60",,,,,,,,,,,,,"3.21",,,,,
"US1ILDK0006","2013-09",,,"9","4",,,,,,,,,,,"0.69",,,,,,,,,,,,,"1.64",,,,,
"US1ILDK0006","2013-10",,,"12","7",,,,,,,,,,,"0.77",,,,,,,,,,,,,"2.17",,,,,
"US1ILDK0006","2013-11",,,"10","7",,,,,,,,,,,"0.95",,,,,,,,,,,,,"2.92",,,,,
"US1ILDK0006","2013-12",,,"15","4",,"4",,,,,,,,"2.7","0.41",,,,,,,,,,,,,"1.37","11.3",,,,
"US1ILDK0006","2014-01",,,"15","4","31","5",,,,,,,"10","5.1","0.63",,,,,,,,,,,,,"1.82","17.1",,,,
"US1ILDK0006","2014-02",,,"9","6","28","4",,,,,,,"15","3.4","0.81",,,,,,,,,,,,,"2.30","14.7",,,,
"US1ILDK0006","2014-03",,,"11","2","15","1",,,,,,,"10","3.9","0.31",,,,,,,,,,,,,"0.94","7.3",,,,
"US1ILDK0006","2014-04",,,"13","8","1","1",,,,,,,"1","1.8","0.69",,,,,,,,,,,,,"2.73","1.8",,,,
"US1ILDK0006","2014-05",,,"17","8",,"0",,,,,,,,"0.0","0.79",,,,,,,,,,,,,"2.68","0.0",,,,
"US1ILDK0006","2014-06",,,"16","12",,,,,,,,,,,"2.46",,,,,,,,,,,,,"8.65",,,,,
"US1ILDK0006","2014-07",,,"12","5",,,,,,,,,,,"1.51",,,,,,,,,,,,,"4.05",,,,,
"US1ILDK0006","2014-08",,,"11","8",,,,,,,,,,,"1.81",,,,,,,,,,,,,"4.92",,,,,
"US1ILDK0006","2014-09",,,"10","6",,,,,,,,,,,"0.77",,,,,,,,,,,,,"3.35",,,,,
"US1ILDK0006","2014-10",,,"8","3",,,,,,,,,,,"1.21",,,,,,,,,,,,,"2.61",,,,,
"US1ILDK0006","2014-11",,,"8","3",,,,,,,,,,,"0.60",,,,,,,,,,,,,"1.26",,,,,
"US1ILDK0006","2014-12",,,"6","3","0","0",,,,,,,"0","0.0","0.33",,,,,,,,,,,,,"0.69","0.0",,,,
"US1ILDK0006","2015-01",,,"12","4","28","4",,,,,,,"8","2.9","0.55",,,,,,,,,,,,,"1.26","9.9",,,,
"US1ILDK0006","2015-02",,,"5","3","28","3",,,,,,,"13","7.2","0.81",,,,,,,,,,,,,"1.40","16.8",,,,
"US1ILDK0006","2015-03",,,"7","3","13","3",,,,,,,"9","2.7","0.26",,,,,,,,,,,,,"0.67","4.9",,,,
"US1ILDK0006","2015-04",,,"12","7","0","0",,,,,,,"0","0.0","1.06",,,,,,,,,,,,,"3.55","0.0",,,,
"US1ILDK0006","2015-05",,,"18","10","0","0",,,,,,,"0","0.0","1.57",,,,,,,,,,,,,"6.22","0.0",,,,
"US1ILDK0006","2015-06",,,"16","12","0","0",,,,,,,"0","0.0","2.11",,,,,,,,,,,,,"7.82","0.0",,,,
"US1ILDK0006","2015-08",,,"9","6","0","0",,,,,,,"0","0.0","0.91",,,,,,,,,,,,,"2.91","0.0",,,,
"US1ILDK0006","2015-09",,,"9","4","0","0",,,,,,,"0","0.0","0.83",,,,,,,,,,,,,"2.61","0.0",,,,
"US1ILDK0006","2015-10",,,"6","3","0","0",,,,,,,"0","0.0","0.59",,,,,,,,,,,,,"1.39","0.0",,,,
"US1ILDK0006","2015-11",,,"11","8","5","2",,,,,,,"6","5.0","1.38",,,,,,,,,,,,,"4.78","7.7",,,,
"US1ILDK0006","2016-01",,,"6","2","25","2",,,,,,,"4","2.5","0.21",,,,,,,,,,,,,"0.51","3.9",,,,
"US1ILDK0006","2016-02",,,"8","2","4","1",,,,,,,"3","3.3","0.53",,,,,,,,,,,,,"0.77","4.8",,,,
"US1ILDK0006","2016-03",,,"14","6","0","0",,,,,,,"1","0.6","0.83",,,,,,,,,,,,,"3.32","2.2",,,,
"US1ILDK0006","2016-04",,,"13","5","0","0",,,,,,,"0","0.2","0.71",,,,,,,,,,,,,"2.07","0.3",,,,
"US1ILDK0006","2016-05",,,"12","9","0","0",,,,,,,"0","0.0","2.51",,,,,,,,,,,,,"6.63","0.0",,,,
"US1ILDK0006","2016-07",,,"11","6","0","0",,,,,,,"0","0.0","1.57",,,,,,,,,,,,,"5.19","0.0",,,,
"US1ILDK0006","2016-08",,,"14","11","0","0",,,,,,,"0","0.0","1.46",,,,,,,,,,,,,"6.89","0.0",,,,
"US1ILDK0006","2016-09",,,"11","3","0","0",,,,,,,"0","0.0","1.26",,,,,,,,,,,,,"2.11","0.0",,,,
"US1ILDK0006","2016-10",,,"11","6","0","0",,,,,,,"0","0.0","0.97",,,,,,,,,,,,,"2.22","0.0",,,,
"US1ILDK0006","2016-11",,,"6","5","0","0",,,,,,,"0","0.0","0.74",,,,,,,,,,,,,"2.52","0.0",,,,
"US1ILDK0006","2016-12",,,"8","5","21","4",,,,,,,"8","7.6","0.49",,,,,,,,,,,,,"1.44","16.6",,,,
"US1ILDK0005","2007-08",,,"15","11",,"0",,,,,,,,"0.0","4.47",,,,,,,,,,,,,"11.14","0.0",,,,
"US1ILDK0005","2007-09",,,"3","2",,"0",,,,,,,,"0.0","0.38",,,,,,,,,,,,,"0.66","0.0",,,,
"US1ILDK0005","2007-10",,,"9","6",,"0",,,,,,,,"0.0","0.95",,,,,,,,,,,,,"2.37","0.0",,,,
"US1ILDK0005","2007-11",,,"5","3",,"0",,,,,,,,"0.2","0.53",,,,,,,,,,,,,"1.11","0.2",,,,
"US1ILDK0005","2007-12",,,"15","9",,"5",,,,,,,,"4.0","0.42",,,,,,,,,,,,,"2.81","13.6",,,,
"US1ILDK0005","2008-01",,,"12","6",,"2",,,,,,,,"3.8","0.35",,,,,,,,,,,,,"1.51","10.5",,,,
"US1ILDK0005","2008-02",,,"16","10",,"6",,,,,,,,"5.8","0.71",,,,,,,,,,,,,"3.91","19.4",,,,
"US1ILDK0005","2008-03",,,"10","3",,"1",,,,,,,,"1.3","0.29",,,,,,,,,,,,,"1.16","2.2",,,,
"US1ILDK0005","2008-04",,,"12","9",,"0",,,,,,,,"0.0","0.98",,,,,,,,,,,,,"3.97","0.0",,,,
"US1ILDK0005","2008-05",,,"11","9",,"0",,,,,,,,"0.0","1.23",,,,,,,,,,,,,"4.99","0.0",,,,
"US1ILDK0005","2008-06",,,"14","7",,"0",,,,,,,,"0.0","0.84",,,,,,,,,,,,,"3.41","0.0",,,,
"US1ILDK0005","2008-07",,,"8","7",,"0",,,,,,,,"0.0","1.83",,,,,,,,,,,,,"6.10","0.0",,,,
"US1ILDK0005","2008-08",,,"6","4",,"0",,,,,,,,"0.0","0.96",,,,,,,,,,,,,"1.80","0.0",,,,
"US1ILDK0005","2008-09",,,"9","6",,"0",,,,,,,,"0.0","3.83",,,,,,,,,,,,,"10.52","0.0",,,,
"US1ILDK0005","2008-10",,,"9","5",,"0",,,,,,,,"0.0","0.78",,,,,,,,,,,,,"2.07","0.0",,,,
"US1ILDK0005","2008-11",,,"8","3",,"0",,,,,,,,"0.1","0.33",,,,,,,,,,,,,"0.69","0.1",,,,
"US1ILDK0005","2008-12",,,"19","14",,"9",,,,,,,,"4.6","0.95",,,,,,,,,,,,,"5.59","21.7",,,,
"US1ILDK0005","2009-01",,,"12","5",,"6",,,,,,,,"2.6","0.27",,,,,,,,,,,,,"1.00","11.9",,,,
"US1ILDK0005","2009-02",,,"9","5",,"3",,,,,,,,"1.7","1.28",,,,,,,,,,,,,"2.46","4.5",,,,
"US1ILDK0005","2009-03",,,"9","5",,"1",,,,,,,,"4.6","1.53",,,,,,,,,,,,,"4.82","4.6",,,,
"US1ILDK0005","2009-04",,,"14","9",,"1",,,,,,,,"1.6","1.33",,,,,,,,,,,,,"3.95","1.6",,,,
"US1ILDK0005","2009-05",,,"8","7",,"0",,,,,,,,"0.0","1.09",,,,,,,,,,,,,"3.31","0.0",,,,
"US1ILDK0005","2009-06",,,"15","10",,"0",,,,,,,,"0.0","1.25",,,,,,,,,,,,,"5.07","0.0",,,,
"US1ILDK0005","2009-07",,,"12","8",,"0",,,,,,,,"0.0","0.86",,,,,,,,,,,,,"2.79","0.0",,,,
"US1ILDK0005","2009-08",,,"11","7",,"0",,,,,,,,"0.0","2.06",,,,,,,,,,,,,"5.91","0.0",,,,
"US1ILDK0005","2009-09",,,"5","2",,"0",,,,,,,,"0.0","0.40",,,,,,,,,,,,,"0.80","0.0",,,,
"US1ILDK0005","2009-10",,,"17","10",,"0",,,,,,,,"0.0","1.77",,,,,,,,,,,,,"5.37","0.0",,,,
"US1ILDK0005","2009-11",,,"5","2",,"0",,,,,,,,"0.0","0.66",,,,,,,,,,,,,"1.22","0.0",,,,
"US1ILDK0005","2009-12",,,"15","8",,"6",,,,,,,,"4.1","1.02",,,,,,,,,,,,,"3.28","17.5",,,,
"US1ILDK0005","2010-01",,,"8","4",,"2",,,,,,,,"2.2","0.36",,,,,,,,,,,,,"0.89","5.2",,,,
"US1ILDK0005","2010-02",,,"10","3",,"3",,,,,,,,"3.4","0.41",,,,,,,,,,,,,"0.98","11.2",,,,
"US1ILDK0005","2010-03",,,"9","5",,,,,,,,,,,"0.37",,,,,,,,,,,,,"1.35",,,,,
"US1ILDK0005","2010-04",,,"9","5",,,,,,,,,,,"0.90",,,,,,,,,,,,,"2.29",,,,,
"US1ILDK0005","2010-05",,,"9","8",,,,,,,,,,,"2.94",,,,,,,,,,,,,"5.42",,,,,
"US1ILDK0005","2010-06",,,"18","13",,,,,,,,,,,"1.20",,,,,,,,,,,,,"6.25",,,,,
"US1ILDK0005","2010-07",,,"11","7",,,,,,,,,,,"3.68",,,,,,,,,,,,,"5.78",,,,,
"US1ILDK0005","2010-08",,,"5","2",,,,,,,,,,,"0.50",,,,,,,,,,,,,"1.01",,,,,
"US1ILDK0005","2010-09",,,"11","5",,,,,,,,,,,"1.28",,,,,,,,,,,,,"2.17",,,,,
"US1ILDK0005","2010-10",,,"5","4",,,,,,,,,,,"0.51",,,,,,,,,,,,,"0.96",,,,,
"US1ILDK0005","2010-11",,,"9","3",,,,,,,,,,,"0.43",,,,,,,,,,,,,"1.06",,,,,
"US1ILDK0005","2010-12",,,"11","5",,"3",,,,,,,,"3.1","0.32",,,,,,,,,,,,,"1.51","11.9",,,,
"US1ILDK0005","2011-01",,,"9","4",,"3",,,,,,,,"1.5","0.32",,,,,,,,,,,,,"0.80","6.2",,,,
"US1ILDK0005","2011-02",,,"14","4",,"2",,,,,,,,"14.6","1.90",,,,,,,,,,,,,"3.30","19.8",,,,
"US1ILDK0005","2011-03",,,"7","5",,,,,,,,,,,"0.73",,,,,,,,,,,,,"1.85",,,,,
"US1ILDK0005","2011-04",,,"15","9",,,,,,,,,,,"1.03",,,,,,,,,,,,,"4.34",,,,,
"US1ILDK0005","2011-05",,,"12","7",,,,,,,,,,,"2.50",,,,,,,,,,,,,"6.74",,,,,
"US1ILDK0005","2011-06",,,"9","7",,,,,,,,,,,"1.39",,,,,,,,,,,,,"3.50",,,,,
"US1ILDK0005","2011-07",,,"11","7",,,,,,,,,,,"1.74",,,,,,,,,,,,,"4.90",,,,,
"US1ILDK0005","2011-08",,,"9","7",,,,,,,,,,,"1.47",,,,,,,,,,,,,"4.92",,,,,
"US1ILDK0005","2011-09",,,"10","6",,,,,,,,,,,"1.47",,,,,,,,,,,,,"3.13",,,,,
"US1ILDK0005","2011-10",,,"9","5",,,,,,,,,,,"0.29",,,,,,,,,,,,,"1.11",,,,,
"US1ILDK0005","2011-11",,,"7","6",,,,,,,,,,,"1.65",,,,,,,,,,,,,"3.85",,,,,
"US1ILDK0005","2011-12",,,"11","4",,,,,,,,,,,"0.74",,,,,,,,,,,,,"2.29",,,,,
"US1ILDK0005","2012-01",,,"7","2",,"2",,,,,,,,"4.3","0.58",,,,,,,,,,,,,"1.34","9.9",,,,
"US1ILDK0005","2012-02",,,"9","4",,"2",,,,,,,,"4.6","0.67",,,,,,,,,,,,,"1.59","7.3",,,,
"US1ILDK0005","2012-03",,,"9","7",,,,,,,,,,,"0.50",,,,,,,,,,,,,"1.39",,,,,
"US1ILDK0005","2012-04",,,"9","6",,,,,,,,,,,"1.13",,,,,,,,,,,,,"2.34",,,,,
"US1ILDK0005","2012-05",,,"8","4",,,,,,,,,,,"0.71",,,,,,,,,,,,,"1.36",,,,,
"US1ILDK0005","2012-06",,,"5","3",,"0",,,,,,,,"0.0","1.27",,,,,,,,,,,,,"2.12","0.0",,,,
"US1ILDK0005","2012-07",,,"9","7",,,,,,,,,,,"1.07",,,,,,,,,,,,,"2.88",,,,,
"US1ILDK0005","2012-08",,,"7","5",,,,,,,,,,,"0.44",,,,,,,,,,,,,"1.63",,,,,
"US1ILDK0005","2012-09",,,"8","6",,,,,,,,,,,"0.31",,,,,,,,,,,,,"1.42",,,,,
"US1ILDK0005","2012-10",,,"12","8",,,,,,,,,,,"1.31",,,,,,,,,,,,,"2.90",,,,,
"US1ILDK0005","2012-11",,,"3","1",,"0",,,,,,,,"0.0","0.35",,,,,,,,,,,,,"0.46","0.0",,,,
"US1ILDK0005","2012-12",,,"10","5",,,,,,,,,,,"0.52",,,,,,,,,,,,,"1.77",,,,,
"US1ILDK0005","2013-01",,,"7","5",,"0",,,,,,,,"0.5","1.30",,,,,,,,,,,,,"3.03","1.0",,,,
"US1ILDK0005","2013-02",,,"11","7",,"5",,,,,,,,"4.0","0.76",,,,,,,,,,,,,"2.42","14.0",,,,
"US1ILDK0005","2013-03",,,"10","3",,"1",,,,,,,,"7.0","0.87",,,,,,,,,,,,,"2.09","8.0",,,,
"US1ILDK0005","2013-04",,,"12","7",,,,,,,,,,,"4.36",,,,,,,,,,,,,"7.59",,,,,
"US1ILDK0005","2013-05",,,"12","9",,,,,,,,,,,"0.97",,,,,,,,,,,,,"2.98",,,,,
"US1ILDK0005","2013-06",,,"17","11",,,,,,,,,,,"1.72",,,,,,,,,,,,,"4.87",,,,,
"US1ILDK0005","2013-07",,,"9","4",,,,,,,,,,,"0.67",,,,,,,,,,,,,"1.56",,,,,
"US1ILDK0005","2013-08",,,"6","5",,,,,,,,,,,"1.81",,,,,,,,,,,,,"3.74",,,,,
"US1ILDK0005","2013-09",,,"9","5",,,,,,,,,,,"0.52",,,,,,,,,,,,,"1.34",,,,,
"US1ILDK0005","2013-10",,,"10","5",,,,,,,,,,,"0.77",,,,,,,,,,,,,"1.96",,,,,
"US1ILDK0005","2013-11",,,"9","7",,,,,,,,,,,"0.63",,,,,,,,,,,,,"1.91",,,,,
"US1ILDK0005","2013-12",,,"14","4",,"4",,,,,,,,"2.3","0.38",,,,,,,,,,,,,"1.33","9.8",,,,
"US1ILDK0005","2014-01",,,"13","5",,"5",,,,,,,,"4.8","0.44",,,,,,,,,,,,,"1.61","15.2",,,,
"US1ILDK0005","2014-02",,,"9","5",,"4",,,,,,,,"3.4","0.84",,,,,,,,,,,,,"2.07","12.1",,,,
"US1ILDK0005","2014-03",,,"13","2",,"2",,,,,,,,"3.3","0.35",,,,,,,,,,,,,"0.94","7.7",,,,
"US1ILDK0005","2014-04",,,"11","7",,,,,,,,,,,"0.59",,,,,,,,,,,,,"2.09",,,,,
"US1ILDK0005","2014-06",,,"16","12",,,,,,,,,,,"2.01",,,,,,,,,,,,,"8.76",,,,,
"US1ILDK0005","2014-07",,,"12","5",,,,,,,,,,,"1.37",,,,,,,,,,,,,"3.74",,,,,
"US1ILDK0005","2014-08",,,"10","7",,,,,,,,,,,"1.78",,,,,,,,,,,,,"5.37",,,,,
"US1ILDK0005","2014-09",,,"10","6",,,,,,,,,,,"0.59",,,,,,,,,,,,,"2.80",,,,,
"US1ILDK0005","2014-10",,,"10","4",,,,,,,,,,,"1.20",,,,,,,,,,,,,"2.81",,,,,
"US1ILDK0005","2014-11",,,"6","3",,,,,,,,,,,"0.52",,,,,,,,,,,,,"1.13",,,,,
"US1ILDK0005","2014-12",,,"5","3",,"0",,,,,,,,"0.0","0.29",,,,,,,,,,,,,"0.56","0.0",,,,
"US1ILDK0005","2015-01",,,"10","4",,"3",,,,,,,,"3.1","0.50",,,,,,,,,,,,,"1.11","8.8",,,,
"US1ILDK0005","2015-02",,,"6","4",,"3",,,,,,,,"4.8","0.65",,,,,,,,,,,,,"1.89","12.6",,,,
"US1ILDK0005","2015-03",,,"5","2",,"1",,,,,,,,"2.2","0.23",,,,,,,,,,,,,"0.51","3.5",,,,
"US1ILDK0005","2015-04",,,"11","7",,,,,,,,,,,"0.53",,,,,,,,,,,,,"2.69",,,,,
"US1ILDK0005","2015-05",,,"15","9",,,,,,,,,,,"1.47",,,,,,,,,,,,,"5.74",,,,,
"US1ILDK0005","2015-06",,,"17","14",,,,,,,,,,,"2.36",,,,,,,,,,,,,"8.55",,,,,
"US1ILDK0005","2015-07",,,"7","5",,,,,,,,,,,"2.10",,,,,,,,,,,,,"4.91",,,,,
"US1ILDK0005","2015-08",,,"8","8",,,,,,,,,,,"2.13",,,,,,,,,,,,,"5.33",,,,,
"US1ILDK0005","2015-09",,,"6","5",,,,,,,,,,,"0.81",,,,,,,,,,,,,"2.61",,,,,
"US1ILDK0005","2015-10",,,"6","5",,,,,,,,,,,"0.39",,,,,,,,,,,,,"1.19",,,,,
"US1ILDK0005","2015-11",,,"7","6",,,,,,,,,,,"1.45",,,,,,,,,,,,,"3.36",,,,,
"US1ILDK0005","2015-12",,,"13","8",,,,,,,,,,,"1.84",,,,,,,,,,,,,"4.56",,,,,
"US1ILDK0005","2016-01",,,"6","2",,"2",,,,,,,,"3.1","0.26",,,,,,,,,,,,,"0.51","4.9",,,,
"US1ILDK0005","2016-02",,,"6","2",,"1",,,,,,,,"2.6","0.55",,,,,,,,,,,,,"0.80","3.5",,,,
"US1ILDK0005","2016-03",,,"13","6",,,,,,,,,,,"0.90",,,,,,,,,,,,,"2.94",,,,,
"US1ILDK0005","2016-04",,,"9","5",,,,,,,,,,,"0.88",,,,,,,,,,,,,"2.01",,,,,
"US1ILDK0005","2016-05",,,"10","9",,,,,,,,,,,"2.18",,,,,,,,,,,,,"6.77",,,,,
"US1ILDK0005","2016-06",,,"8","5",,,,,,,,,,,"1.04",,,,,,,,,,,,,"2.58",,,,,
"US1ILDK0005","2016-07",,,"9","7",,,,,,,,,,,"2.72",,,,,,,,,,,,,"6.49",,,,,
"US1ILDK0005","2016-08",,,"12","8",,,,,,,,,,,"1.26",,,,,,,,,,,,,"4.38",,,,,
"US1ILDK0005","2016-09",,,"8","3",,,,,,,,,,,"1.17",,,,,,,,,,,,,"1.67",,,,,
"US1ILDK0005","2016-10",,,"8","7",,,,,,,,,,,"0.55",,,,,,,,,,,,,"1.81",,,,,
"US1ILDK0005","2016-11",,,"5","3",,,,,,,,,,,"0.61",,,,,,,,,,,,,"1.16",,,,,
"US1ILDK0005","2016-12",,,"6","4",,"4",,,,,,,,"5.9","0.36",,,,,,,,,,,,,"1.09","14.6",,,,
"US1ILDK0027","2016-05",,,"13","8",,,,,,,,,,,"0.65",,,,,,,,,,,,,"3.60",,,,,
"US1ILDK0027","2016-08",,,"12","9",,,,,,,,,,,"2.00",,,,,,,,,,,,,"5.43",,,,,
"US1ILDK0009","2008-06",,,"17","9",,"0",,,,,,,,"0.0","0.91",,,,,,,,,,,,,"3.96","0.0",,,,
"US1ILDK0009","2008-07",,,"10","7",,"0",,,,,,,,"0.0","1.21",,,,,,,,,,,,,"4.39","0.0",,,,
"US1ILDK0009","2008-08",,,"7","3",,"0",,,,,,,,"0.0","1.16",,,,,,,,,,,,,"1.89","0.0",,,,
"US1ILDK0009","2008-09",,,"10","7",,"0",,,,,,,,"0.0","3.17",,,,,,,,,,,,,"8.68","0.0",,,,
"US1ILDK0009","2008-10",,,"10","5",,"0",,,,,,,,"0.0","0.54",,,,,,,,,,,,,"1.83","0.0",,,,
"US1ILDK0009","2008-11",,,"6","2",,"0",,,,,,,,"0.0","0.30",,,,,,,,,,,,,"0.83","0.0",,,,
"US1ILDK0009","2009-05",,,"10","8",,,,,,,,,,,"1.02",,,,,,,,,,,,,"4.83",,,,,
"US1ILDK0009","2009-08",,,"14","9",,,,,,,,,,,"1.05",,,,,,,,,,,,,"5.75",,,,,
"US1ILDK0009","2009-09",,,"7","4",,,,,,,,,,,"0.57",,,,,,,,,,,,,"1.17",,,,,
"US1ILDK0009","2009-10",,,"18","7",,,,,,,,,,,"0.90",,,,,,,,,,,,,"3.66",,,,,
"US1ILDK0009","2009-11",,,"10","2",,,,,,,,,,,"0.62",,,,,,,,,,,,,"1.33",,,,,
"US1ILDK0009","2010-06",,,"18","11",,,,,,,,,,,"1.04",,,,,,,,,,,,,"5.41",,,,,
"US1ILDK0009","2010-07",,,"9","7",,,,,,,,,,,"1.07",,,,,,,,,,,,,"3.28",,,,,
"US1ILDK0009","2010-10",,,"4","3",,,,,,,,,,,"0.92",,,,,,,,,,,,,"1.30",,,,,
"US1ILDK0009","2011-05",,,"14","6",,,,,,,,,,,"1.20",,,,,,,,,,,,,"4.08",,,,,
"US1ILDK0009","2011-06",,,"12","8",,,,,,,,,,,"2.27",,,,,,,,,,,,,"4.02",,,,,
"US1ILDK0009","2011-08",,,"9","9",,,,,,,,,,,"1.54",,,,,,,,,,,,,"5.64",,,,,
"US1ILDK0009","2011-09",,,"8","6",,,,,,,,,,,"0.92",,,,,,,,,,,,,"2.13",,,,,
"US1ILDK0009","2012-06",,,"2","2",,,,,,,,,,,"0.38",,,,,,,,,,,,,"0.64",,,,,
"US1ILDK0009","2012-07",,,"10","5",,,,,,,,,,,"1.16",,,,,,,,,,,,,"3.03",,,,,
"US1ILDK0009","2012-08",,,"9","6",,,,,,,,,,,"0.50",,,,,,,,,,,,,"1.97",,,,,
"US1ILDK0009","2012-09",,,"9","8",,,,,,,,,,,"0.83",,,,,,,,,,,,,"2.26",,,,,
"US1ILDK0009","2012-10",,,"12","10",,,,,,,,,,,"0.92",,,,,,,,,,,,,"3.47",,,,,
"US1ILDK0009","2013-05",,,"16","10",,,,,,,,,,,"0.96",,,,,,,,,,,,,"3.65",,,,,
"US1ILDK0009","2013-06",,,"19","11",,,,,,,,,,,"2.24",,,,,,,,,,,,,"7.26",,,,,
"US1ILDK0009","2013-07",,,"10","6",,,,,,,,,,,"0.25",,,,,,,,,,,,,"1.15",,,,,
"US1ILDK0009","2013-08",,,"7","5",,,,,,,,,,,"1.19",,,,,,,,,,,,,"3.24",,,,,
