AG_DISTRICT,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
northwest,2005,JUN,94.33333333333333,73.52649572666667,48.0,73.0,60.34444444666667,41.666666666666664,98.0,64.43162393,26.666666666666668,30.23,29.92748718,29.626666666666665,10.0,9.205128205,1.3333333333333333,29.0,7.197435897333334,0.53,15.0,0.0,0.0,23.0
northwest,2005,MAR,75.0,35.48924731,9.666666666666666,53.666666666666664,25.06699752,2.3333333333333335,100.0,68.7783292,27.333333333333332,30.290000000000003,29.90551282,29.313333333333333,10.0,9.058312655,0.0,35.0,9.88172043,0.73,13.0,14.0,2.0,5.0
northwest,2005,MAY,85.33333333333333,57.64516129,23.333333333333332,65.33333333333333,43.24731183,13.0,100.0,60.483870966666665,17.0,30.330000000000002,29.977526883333336,29.663333333333338,10.0,9.268817204333333,1.0,32.333333333333336,8.870967741666666,7.370000000000001,19.0,0.0,0.0,15.0
northwest,2005,NOV,70.33333333333333,40.87777777666667,10.666666666666666,59.666666666666664,30.833333333333332,-11.0,98.0,69.12222222,22.666666666666668,30.55666666666666,29.92588889,29.213333333333335,10.0,9.066666666666666,1.3333333333333333,37.0,11.588888886666666,1.1933333333333331,17.0,9.0,0.0,7.0
northwest,2005,OCT,87.66666666666667,53.56989247333334,22.666666666666668,71.33333333333333,42.978494623333326,21.0,100.0,69.92473118333334,21.0,30.423333333333336,30.08903226,29.733333333333334,10.0,9.139784946,0.0,22.333333333333332,6.741935483666666,0.26,14.0,0.0,4.0,5.0
northwest,2005,SEP,91.66666666666667,67.87777777666666,37.0,71.33333333333333,56.577777776666665,27.666666666666668,100.0,70.08888888666667,26.0,30.296666666666667,30.068,29.733333333333334,10.0,8.877777778,0.0,25.0,5.677777777666666,1.3399999999999999,17.0,0.0,6.0,16.0
southeast,2005,ARP,81.0,58.05,34.5,61.0,44.033333334999995,22.0,94.0,62.766666665,20.0,30.380000000000003,29.93766667,29.509999999999998,10.0,8.95,0.5,28.0,5.9666666665,1.71,25.0,0.0,1.0,6.0
southeast,2005,AUG,97.0,79.096774195,61.0,80.0,69.774193545,61.0,97.0,76.193548385,31.0,30.17,29.98806452,29.485,10.0,7.241935484,0.0,21.0,3.1129032255,1.835,19.0,0.0,13.0,16.0
southeast,2005,DEC,58.5,33.403225805,-0.5,52.0,27.177419355,-3.0,96.5,78.62903226,39.0,30.655,30.07870968,29.41,10.0,8.5483870965,0.0,23.0,6.241935483500001,0.5449999999999999,16.0,10.0,4.0,4.0
southeast,2005,FEB,69.0,41.303571425,23.5,55.0,33.160714285,13.0,97.0,74.75,35.5,30.43,30.133928570000002,29.625,10.0,7.4285714285,0.5,22.5,5.8571428574999995,1.2349999999999999,24.0,10.0,4.0,2.0
southeast,2005,JAN,68.5,37.88709677,9.0,60.0,30.822580645000002,2.0,97.0,76.41935484,34.5,30.814999999999998,30.211774195000004,29.515,10.0,7.8709677419999995,0.5,27.5,6.935483870500001,3.1,26.0,14.0,1.0,4.0
southeast,2005,JUL,96.5,77.451612905,56.0,81.5,68.274193545,52.0,97.0,74.258064515,30.5,30.255000000000003,30.00048387,29.740000000000002,10.0,7.7741935484999996,0.0,22.5,3.5161290325000003,1.3599999999999999,19.0,0.0,6.0,9.0
southeast,2005,JUN,95.5,75.95,55.0,76.0,64.683333335,46.5,97.0,69.383333335,28.5,30.2,29.95633333,29.744999999999997,10.0,7.7666666665,0.5,22.5,3.7666666665,0.87,15.0,0.0,1.0,9.0
southeast,2005,MAR,74.0,43.98387097,21.0,56.5,30.451612905,4.0,96.5,61.403225805,13.0,30.314999999999998,29.92983871,29.465,10.0,8.4193548385,0.5,25.5,7.193548387000001,1.595,17.0,6.0,0.0,8.0
southeast,2005,MAY,87.0,63.91935484,35.0,71.0,50.14516129,23.0,97.0,62.08064516,20.5,30.35,30.00387097,29.705,10.0,9.1451612905,1.0,23.5,4.467741935499999,0.6699999999999999,16.0,0.0,0.0,12.0
southeast,2005,NOV,81.0,49.333333335,18.0,66.0,36.75,2.5,97.0,64.68333333,19.5,30.615000000000002,30.033500000000004,29.375,10.0,9.45,0.0,28.5,7.4333333335,2.775,13.0,1.0,3.0,9.0
southeast,2005,OCT,89.0,59.0,31.5,72.0,48.72580645,24.5,97.0,72.77419355,19.0,30.48,30.08403226,29.775,10.0,8.322580645,0.0,16.0,3.4032258065,0.385,11.0,0.0,10.0,2.0
southeast,2005,SEP,92.0,72.41666667,42.0,74.0,63.2,35.5,97.0,75.15,29.5,30.295,30.075666665,29.689999999999998,10.0,7.533333333,0.0,19.0,2.8333333334999997,1.795,17.0,0.0,13.0,14.0
southwest,2005,ARP,81.33333333333333,57.02222222333333,33.666666666666664,69.33333333333333,48.666666666666664,26.333333333333332,100.0,75.31111111,29.666666666666668,30.38,29.93955555333333,29.526666666666667,9.0,8.188888889,0.3333333333333333,26.333333333333332,7.188888888666667,1.9799999999999998,39.0,0.0,3.0,10.0
southwest,2005,AUG,97.33333333333333,78.97849462666666,60.666666666666664,85.66666666666667,71.84946236333333,56.333333333333336,96.0,81.33333333333333,42.666666666666664,30.19,29.987419356666663,29.599999999999998,9.0,6.978494624,0.0,23.666666666666668,3.3010752686666667,1.8233333333333333,27.0,0.0,16.0,20.0
southwest,2005,DEC,57.0,30.397849463333333,0.3333333333333333,54.0,25.569892473333336,-2.3333333333333335,95.33333333333333,82.15053763333333,51.333333333333336,30.663333333333338,30.06989247333333,29.38333333333333,9.0,7.784946236666666,0.0,24.666666666666668,6.806451613,0.5666666666666665,26.0,18.0,1.0,4.0
southwest,2005,FEB,71.0,39.71428571333333,20.333333333333332,58.333333333333336,35.63095238333334,17.333333333333332,100.0,86.92857142666666,49.666666666666664,30.426666666666666,30.13035714,29.55333333333333,9.0,6.8333333336666655,0.0,23.0,6.547619047666667,1.1900000000000002,27.0,16.0,13.0,0.0
southwest,2005,JAN,68.33333333333333,34.78494623666667,7.333333333333333,64.66666666666667,31.60215054,5.0,100.0,88.49462365666666,44.333333333333336,30.826666666666668,30.21602151,29.55,9.0,7.193548387,0.0,31.0,7.268817204,5.736666666666667,30.0,22.0,9.0,14.0
southwest,2005,JUL,96.66666666666667,78.16129032333333,55.333333333333336,87.0,70.62365591,52.0,100.0,78.94623656,33.666666666666664,30.266666666666666,29.99860215,29.686666666666667,9.0,7.419354838666667,0.0,24.0,4.075268817333334,3.3066666666666666,24.0,0.0,9.0,14.0
southwest,2005,JUN,96.66666666666667,76.14444444333334,52.333333333333336,78.33333333333333,66.52222221999999,47.666666666666664,96.0,73.91111111,39.333333333333336,30.206666666666667,29.944999996666667,29.709999999999997,9.0,8.044444444666668,0.6666666666666666,30.0,4.466666666333333,0.8533333333333334,15.0,0.0,0.0,18.0
southwest,2005,MAR,76.0,42.20430107666667,20.333333333333332,64.0,34.580645159999996,16.0,100.0,75.24731183,31.333333333333332,30.316666666666666,29.933118280000002,29.46666666666667,9.0,7.881720430333334,0.0,28.0,8.064516129333333,1.5233333333333334,26.0,9.0,2.0,7.0
southwest,2005,MAY,98.0,64.03225806333333,36.333333333333336,74.0,53.440860216666664,29.666666666666668,100.0,70.25806451666666,27.333333333333332,30.33666666666667,29.99741935333333,29.7,9.0,8.397849462666667,0.3333333333333333,24.333333333333332,5.204301074999999,0.3433333333333333,22.0,0.0,5.0,15.0
southwest,2005,NOV,78.0,46.24444444333333,15.666666666666666,66.66666666666667,35.84444444333334,5.666666666666667,100.0,67.84444444333333,27.666666666666668,30.623333333333335,30.011333333333337,29.326666666666668,9.0,8.322222222333332,0.3333333333333333,31.666666666666668,8.733333333333333,3.16,21.0,1.0,2.0,17.0
southwest,2005,OCT,83.66666666666667,54.946236563333336,28.0,72.0,47.09677419333334,23.666666666666668,100.0,76.94623655666668,37.0,30.459999999999997,30.08591397666667,29.77,9.0,7.784946236333333,0.0,19.666666666666668,4.064516129333334,1.616666666666667,13.0,0.0,11.0,4.0
southwest,2005,SEP,91.0,69.93333333333334,38.666666666666664,77.66666666666667,62.71111111,36.0,100.0,80.07777777666666,39.333333333333336,30.293333333333333,30.069111109999998,29.69,9.0,6.888888889,0.0,21.333333333333332,3.5,4.263333333333333,24.0,0.0,10.0,25.0
west,2005,ARP,79.33333333333333,53.71494253,30.0,63.333333333333336,40.473563219999996,20.333333333333332,98.0,63.227586206666665,20.0,30.37,29.94060536666667,29.496666666666666,10.0,9.291187739333333,0.0,27.333333333333332,8.308045976999999,3.1266666666666665,36.0,1.0,2.0,10.0
west,2005,AUG,110.66666666666667,75.95898048666668,55.666666666666664,85.66666666666667,65.41417761666666,50.0,94.66666666666667,72.30227001333334,32.666666666666664,30.27,30.019912383333335,29.73,10.0,8.935483871,0.6666666666666666,31.0,4.710075667333333,2.5766666666666667,32.0,0.0,0.0,14.0
west,2005,DEC,50.333333333333336,23.559139783333336,-6.666666666666667,41.0,19.07526882,-13.0,95.66666666666667,81.8172043,55.666666666666664,30.666666666666668,30.030645163333332,29.49333333333333,10.0,7.279569892666667,0.0,25.0,7.559139785000002,0.24666666666666667,11.0,39.0,6.0,2.0
west,2005,FEB,56.333333333333336,34.13095238,9.333333333333334,45.666666666666664,28.678571426666668,3.6666666666666665,97.66666666666667,80.44047618666667,42.333333333333336,30.44333333333333,30.111547623333333,29.45,10.0,7.119047619,0.0,27.333333333333332,7.107142857,1.0333333333333332,21.0,21.0,6.0,0.0
west,2005,JAN,56.666666666666664,25.16917563,0.0,53.333333333333336,20.03082437,-8.0,97.66666666666667,81.23942652000001,43.333333333333336,30.849999999999998,30.217283156666667,29.48333333333333,10.0,7.297491039333333,0.0,32.666666666666664,6.7318996413333325,1.2866666666666668,13.0,33.0,12.0,4.0
west,2005,JUL,99.33333333333333,74.97158218333334,53.666666666666664,78.33333333333333,63.47196620333333,48.0,94.33333333333333,68.07949308333333,30.666666666666668,30.266666666666666,30.021893239999997,29.78333333333333,10.0,9.236175115,0.0,20.0,4.921274961666668,1.05,20.0,0.0,4.0,8.0
west,2005,JUN,93.0,73.83333333,49.0,75.66666666666667,62.888888890000004,45.0,98.0,69.50000000333334,31.666666666666668,30.24,29.930999996666667,29.646666666666665,10.0,9.022222222000002,0.3333333333333333,28.666666666666668,5.877777778,1.0366666666666666,25.0,0.0,2.0,16.0
west,2005,MAR,73.66666666666667,37.77419354666666,15.0,54.333333333333336,26.75268817,6.0,97.66666666666667,67.70967742,22.0,30.293333333333333,29.92526882,29.33666666666667,10.0,8.827956989333334,0.3333333333333333,35.0,9.053763441333333,0.7399999999999999,21.0,22.0,0.0,2.0
west,2005,MAY,83.33333333333333,59.34265233,26.0,66.66666666666667,46.63512545,15.666666666666666,98.0,64.48602150666667,21.0,30.34,29.986215053333336,29.673333333333336,10.0,9.446236559333334,0.0,27.666666666666668,7.514695340333334,1.08,31.0,0.0,6.0,8.0
west,2005,NOV,73.0,42.47892720666666,10.666666666666666,62.0,32.47509578333334,-5.666666666666667,95.66666666666667,68.60076628666667,26.333333333333332,30.603333333333335,29.951195403333333,29.176666666666666,10.0,9.170114942666666,0.0,32.0,9.993869734,1.1866666666666668,22.0,8.0,2.0,6.0
west,2005,OCT,86.0,54.08602150666667,29.333333333333332,72.33333333333333,44.61290322666667,27.666666666666668,95.66666666666667,71.91397849333333,25.666666666666668,30.423333333333336,30.094516126666665,29.78,10.0,8.956989247333334,0.0,22.0,6.1182795699999994,1.0533333333333335,27.0,0.0,4.0,6.0
west,2005,SEP,89.66666666666667,69.38888888666668,37.666666666666664,72.33333333333333,58.499999996666666,31.333333333333332,94.33333333333333,70.60000000333334,29.666666666666668,30.293333333333333,30.06922222333333,29.773333333333337,10.0,8.5,0.0,22.333333333333332,5.144444444333334,1.0366666666666666,33.0,0.0,4.0,14.0
west southwest,2005,ARP,82.66666666666667,56.33333333000001,33.333333333333336,63.0,41.711111110000004,20.666666666666668,100.0,61.28888889,18.666666666666668,30.393333333333334,29.935111109999998,29.526666666666667,10.0,9.155555555666666,0.3333333333333333,31.333333333333332,9.944444444333334,1.735,38.0,0.0,2.0,12.0
west southwest,2005,AUG,95.66666666666667,75.93548387,57.333333333333336,76.66666666666667,65.53763441000001,53.666666666666664,100.0,73.05376344,28.666666666666668,30.223333333333333,29.993978496666667,29.653333333333336,10.0,7.720430107666666,0.0,26.0,4.8387096776666665,1.4316666666666666,36.0,0.0,18.0,21.0
west southwest,2005,DEC,53.0,27.946236556666666,0.0,49.666666666666664,23.430107526666664,-3.6666666666666665,100.0,82.31182796,46.0,30.673333333333332,30.048602149999997,29.396666666666665,10.0,7.731182795666666,0.0,25.0,9.365591398,0.73,16.0,32.0,7.0,3.0
west southwest,2005,FEB,66.0,37.11904762,18.333333333333332,53.0,31.05952381,11.333333333333334,100.0,80.19047619333334,42.0,30.45,30.120119046666662,29.503333333333334,10.0,7.059523809333332,0.3333333333333333,27.666666666666668,8.702380952333334,1.5933333333333335,31.0,16.0,3.0,1.0
west southwest,2005,JAN,64.66666666666667,29.64516129333333,-2.6666666666666665,59.333333333333336,24.860215053333334,-7.333333333333333,100.0,82.1827957,46.0,30.833333333333332,30.2127957,29.536666666666665,10.0,7.161290322666667,0.0,64.0,9.34408602,3.6633333333333336,26.0,22.0,21.0,12.0
west southwest,2005,JUL,96.66666666666667,76.17204301,54.0,79.0,66.1827957,50.666666666666664,99.0,73.16129032333333,29.333333333333332,30.27333333333333,30.00301075,29.743333333333336,10.0,8.053763440666666,0.0,22.0,5.462365591666667,1.6900000000000002,24.0,0.0,13.0,12.0
west southwest,2005,JUN,93.66666666666667,75.08888889,52.0,74.0,62.86666666666667,45.333333333333336,97.66666666666667,67.94444444333332,27.333333333333332,30.22,29.93822222333333,29.706666666666667,10.0,8.577777778,1.3333333333333333,32.333333333333336,6.422222221999999,1.3916666666666666,28.0,0.0,0.0,24.0
west southwest,2005,MAR,74.33333333333333,40.65591398,20.333333333333332,57.0,28.35483871,7.333333333333333,98.66666666666667,64.91397849666667,23.333333333333332,30.316666666666666,29.926989250000002,29.426666666666666,10.0,8.526881720666667,0.0,33.333333333333336,10.387096773333335,1.0933333333333335,25.0,11.0,3.0,5.0
west southwest,2005,MAY,89.66666666666667,63.043010753333334,31.666666666666668,67.66666666666667,46.38709677333333,15.666666666666666,99.0,58.53763440666666,15.333333333333334,30.346666666666668,29.99032258,29.680000000000003,10.0,9.236559139999999,0.3333333333333333,35.0,8.344086021333334,1.3966666666666667,22.0,0.0,2.0,14.0
west southwest,2005,NOV,75.0,45.36666666666667,15.666666666666666,64.33333333333333,34.87777777666667,-2.0,100.0,68.42222222333334,26.666666666666668,30.613333333333333,29.981888886666667,29.276666666666667,10.0,9.166666666666666,0.6666666666666666,36.333333333333336,11.544444443333333,2.8216666666666668,23.0,3.0,1.0,16.0
west southwest,2005,OCT,88.0,56.064516129999994,30.666666666666668,72.0,46.22580645,28.333333333333332,100.0,72.93548387,21.333333333333332,30.44,30.086129033333332,29.776666666666667,10.0,8.860215053666666,0.0,23.333333333333332,6.795698925000001,2.2950000000000004,18.0,0.0,4.0,6.0
west southwest,2005,SEP,94.66666666666667,71.34444444333333,39.0,71.66666666666667,59.24444444666667,29.333333333333332,100.0,70.62222222000001,24.0,30.286666666666665,30.066111113333335,29.74,10.0,7.866666666666667,0.0,30.0,5.777777777666667,3.02,29.0,0.0,11.0,22.0
central,2006,ARP,84.0,56.233333335,30.0,68.0,42.866666665,20.0,100.0,65.566666665,18.0,30.335,29.924833335,29.4,10.0,9.2,0.5,35.0,10.1666666685,4.1450000000000005,25.0,1.0,1.0,16.0
central,2006,AUG,94.0,74.22580645,58.0,82.0,69.29032258,55.0,100.0,85.548387095,41.0,30.21,30.003387095,29.76,10.0,8.2096774195,0.0,31.5,6.1774193545,2.03,28.0,0.0,6.0,15.0
central,2006,DEC,57.5,34.725806455,2.5,54.5,30.225806455,-1.0,100.0,82.85483871,48.5,30.755,30.158387095000002,29.465,10.0,7.8225806455,0.0,25.5,8.580645163500002,1.17,12.0,5.0,13.0,4.0
central,2006,FEB,62.0,31.071428570000002,0.0,59.0,19.946428570000002,-16.5,100.0,67.78571428500001,15.0,30.795,30.09428571,29.560000000000002,12.5,9.125,0.0,27.5,9.000000002,0.19,7.0,12.0,1.0,2.0
central,2006,JAN,58.0,37.33870968000001,21.0,57.0,33.048387094999995,14.0,100.0,85.24193548,41.0,30.564999999999998,29.952419355,29.38,10.0,7.725806452,0.0,41.5,10.516129033999999,1.445,16.0,11.0,11.0,4.0
central,2006,JUL,94.5,76.91935484000001,52.5,85.5,70.01612903,50.0,100.0,80.274193545,34.0,30.34,29.995322584999997,29.735,10.0,8.419354839,0.0,37.5,6.193548387,3.415,21.0,0.0,7.0,21.0
central,2006,JUN,92.5,71.15,49.5,75.0,59.066666665,39.5,100.0,67.766666665,26.0,30.19,30.006833334999996,29.82,10.0,9.616666666499999,0.5,34.5,6.9166666665,1.425,22.0,0.0,2.0,12.0
central,2006,MAR,70.5,41.177419355,18.5,66.5,33.177419355,11.5,100.0,75.95161290499999,27.0,30.535,30.078225805,29.155,10.0,7.9516129035,0.0,33.5,10.1935483845,1.095,28.0,6.0,7.0,10.0
central,2006,MAY,91.0,61.951612905000005,41.0,72.5,51.096774190000005,23.5,100.0,70.887096775,17.5,30.244999999999997,29.88580645,29.520000000000003,10.0,9.0967741935,0.0,32.0,7.935483873500001,1.85,31.0,0.0,3.0,12.0
central,2006,NOV,71.5,43.55,18.0,63.0,36.183333335,13.0,100.0,77.91666667000001,32.0,30.525,30.087000000000003,29.55,10.0,7.7333333335,0.0,29.0,9.3,1.305,18.0,3.0,12.0,3.0
central,2006,OCT,92.5,52.64717742,29.5,70.5,42.71438172,17.0,100.0,72.92405914,22.5,30.509999999999998,29.98408602,29.405,10.0,8.806451613,0.5,30.0,8.827284948500001,1.31,18.0,0.0,1.0,1.0
central,2006,SEP,86.5,64.83333333499999,43.5,73.0,57.166666665,35.0,100.0,79.43333333,31.0,30.16,29.967666665,29.525,15.0,8.616666666499999,0.0,28.0,6.233333333,0.855,22.0,0.0,6.0,11.0
east,2006,ARP,85.0,55.70000000000001,26.0,66.66666666666667,42.033333336666665,21.666666666666668,100.0,64.45555555666665,19.0,30.316666666666663,29.92922222333333,29.41,10.0,9.4,0.6666666666666666,46.0,11.144444442333333,2.0233333333333334,36.0,0.0,2.0,23.0
east,2006,AUG,94.0,73.66774193666667,55.666666666666664,78.33333333333333,66.44551970999999,48.666666666666664,100.0,79.61684588,36.666666666666664,30.22666666666667,30.017010753333334,29.77333333333333,10.0,8.075268817333333,0.0,20.0,5.491039426333334,1.75,40.0,0.0,9.0,29.0
east,2006,DEC,59.0,35.77419355000001,6.0,56.333333333333336,30.473118280000005,1.3333333333333333,100.0,81.37634408666666,39.333333333333336,30.680000000000003,30.144301073333335,29.38,10.0,7.860215053666667,0.0,30.333333333333332,10.516129033333334,1.82,26.0,13.0,11.0,8.0
east,2006,FEB,62.666666666666664,31.27380952333333,-0.3333333333333333,57.333333333333336,20.738095240000003,-13.333333333333334,100.0,68.26190476333333,18.0,30.743333333333336,30.06345238,29.543333333333333,10.0,9.035714285666666,0.3333333333333333,31.0,10.416666664666666,0.3333333333333333,8.0,18.0,2.0,5.0
east,2006,JAN,60.0,38.99660441333333,19.666666666666668,57.666666666666664,33.551782683333336,16.666666666666668,100.0,81.98415393333333,39.973333333333336,30.55333333333333,29.937176006666665,22.926666666666666,10.0,7.786078098333334,0.0,34.666666666666664,12.138653086666666,0.91,22.0,12.0,6.0,5.0
east,2006,JUL,96.66666666666667,76.38709677333334,50.333333333333336,80.33333333333333,67.61290322333333,46.0,100.0,75.48387097,31.333333333333332,30.349999999999998,30.005268816666668,29.766666666666666,10.0,8.172043010666668,0.0,46.0,6.086021505333332,2.47,36.0,0.0,10.0,30.0
east,2006,JUN,92.33333333333333,70.2,49.0,72.33333333333333,56.9,39.0,100.0,64.72222222,22.666666666666668,30.183333333333337,30.014888886666668,29.826666666666668,10.0,9.544444444666668,0.6666666666666666,31.0,6.800000000333334,0.7233333333333333,35.0,0.0,3.0,28.0
east,2006,MAR,73.66666666666667,40.569892470000006,15.666666666666666,62.333333333333336,32.086021503333335,10.333333333333334,100.0,73.48387097,26.0,30.5,30.071505376666664,29.153333333333332,10.0,8.064516129333333,0.0,39.0,10.591397847666666,1.4966666666666668,34.0,16.0,10.0,12.0
east,2006,MAY,95.0,61.508243730000004,39.333333333333336,71.33333333333333,49.70573476333333,25.333333333333332,100.0,68.97060932,15.333333333333334,30.246666666666666,29.883501793333334,29.463333333333335,10.0,8.681362007333334,0.3333333333333333,31.0,8.617562723,1.4933333333333334,46.0,0.0,4.0,23.0
