"STATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US10buff013","2008-06",,,,,"9",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.78",",,N,05,",,,,,,,"5.83",",,,N",,,,,,,,
"US10buff013","2008-07",,,,,"8",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","1.63",",,N,18,",,,,,,,"4.76",",,,N","0.0",",,,N",,,,,,
"US10buff013","2008-08",,,,,"7",",N","7",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","4.14",",,N,07,",,,,,,,"6.28",",,,N","0.0",",,,N",,,,,,
"US10buff013","2008-09",,,,,"7",",N","3",",N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.44",",,N,02,",,,,,,,"0.85",",,,N","0.0","1,,,N",,,,,,
"US10buff013","2008-10",,,,,"10",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","1.74",",,N,13,",,,,,,,"7.25",",,,N","0.0",",,,N",,,,,,
"US10buff013","2008-11",,,,,"1",",N","1",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.42",",,N,11,",,,,,,,"0.42",",,,N","0.0",",,,N",,,,,,
"US10buff013","2008-12",,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.4",",,N,19,","0.00",",,N,31,+",,,,,,,"0.00",",,,N","0.4",",,,N",,,,,,
"US10buff013","2009-01",,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.2",",,N,26,","0.00",",,N,31,+",,,,,,,"0.00",",,,N","0.3",",,,N",,,,,,
"US10buff013","2009-02",,,,,"1","2,N","1","2,N",,,"1","2,N",,,,,,,,,,,,,,,"1.0","2,,N,28,","0.25","2,,N,10,",,,,,,,"0.25","2,,,N","1.0","2,,,N",,,,,,
"US10buff013","2009-03",,,,,"1",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",T,N,31,+","0.07",",,N,26,",,,,,,,"0.07",",,,N","0.0",",T,,N",,,,,,
"US10buff013","2009-04",,,,,"8",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",T,N,05,","1.00",",,N,30,",,,,,,,"2.56",",,,N","0.0",",T,,N",,,,,,
"US10buff013","2009-05",,,,,"10",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","1.00",",,N,24,",,,,,,,"2.88",",,,N","0.0",",,,N",,,,,,
"US10buff013","2009-06",,,,,"14","2,N","10","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.68","2,,N,19,",,,,,,,"3.78","2,,,N","0.0","2,,,N",,,,,,
"US10buff013","2009-07",,,,,"10","1,N","5","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.39","1,,N,17,",,,,,,,"1.13","1,,,N","0.0","1,,,N",,,,,,
"US10buff013","2009-08",,,,,"9",",N","7",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.54",",,N,01,",,,,,,,"2.54",",,,N","0.0",",,,N",,,,,,
"US10buff013","2009-09",,,,,"5",",N","3",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","2.25",",,N,12,",,,,,,,"4.12",",,,N","0.0",",,,N",,,,,,
"US10buff013","2009-10",,,,,"10","2,N","7","2,N",,,"3","2,N",,,,,,,,,,,,,,,"2.0","2,,N,11,+","1.33","2,,N,22,",,,,,,,"3.99","2,,,N","5.0","2,,,N",,,,,,
"US10buff013","2009-11",,,,,"0","1,N","0","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,30,+","0.00","1,T,N,25,+",,,,,,,"0.00","1,T,,N","0.0","1,,,N",,,,,,
"US10buff013","2009-12",,,,,"0","2,N","0","2,N",,,"2","2,N",,,,,,,,,,,,,,,"1.0","2,,N,26,+","0.00","2,,N,31,+",,,,,,,"0.00","2,,,N","2.2","2,,,N",,,,,,
"US10buff013","2010-01",,,,,"0","4,N","0","4,N",,,"1","4,N",,,,,,,,,,,,,,,"1.0","4,,N,07,","0.00","4,,N,31,+",,,,,,,"0.00","4,,,N","1.0","4,,,N",,,,,,
"US10buff013","2010-02",,,,,"0",",N","0",",N",,,"2",",N",,,,,,,,,,,,,,,"3.0",",,N,22,","0.00",",T,N,08,",,,,,,,"0.00",",T,,N","4.1",",,,N",,,,,,
"US10buff013","2010-03",,,,,"5","5,N","4","5,N",,,"1","5,N",,,,,,,,,,,,,,,"1.0","5,,N,02,","0.62","5,,N,09,",,,,,,,"1.17","5,,,N","1.0","5,,,N",,,,,,
"US10buff013","2010-04",,,,,"6","5,N","5","5,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,30,+","1.06","5,,N,23,",,,,,,,"3.21","5,,,N","0.0","5,,,N",,,,,,
"US10buff013","2010-05",,,,,"11",",N","8",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","1.62",",,N,30,",,,,,,,"4.76",",,,N","0.0",",,,N",,,,,,
"US10buff013","2010-06",,,,,"11","2,N","10","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","2.25","2,,N,21,",,,,,,,"6.81","2,,,N","0.0","2,,,N",,,,,,
"US10buff013","2010-07",,,,,"6","3,N","5","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","1.23","3,,N,17,",,,,,,,"2.80","3,,,N","0.0","3,,,N",,,,,,
"US10buff013","2010-08",,,,,"7","5,N","5","5,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","1.36","5,,N,17,",,,,,,,"2.51","5,,,N","0.0","5,,,N",,,,,,
"US10buff013","2010-09",,,,,"6",",N","3",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.18",",,N,23,",,,,,,,"0.57",",,,N","0.0",",,,N",,,,,,
"US10buff013","2010-10",,,,,"3",",N","2",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.43",",,N,23,",,,,,,,"0.61",",,,N","0.0",",,,N",,,,,,
"US10buff013","2010-11",,,,,"2",",N","2",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.29",",,N,17,",,,,,,,"0.52",",,,N","0.0",",,,N",,,,,,
"US10buff013","2010-12",,,,,"0","3,N","0","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.1","3,,N,31,","0.00","3,T,N,24,+",,,,,,,"0.00","3,T,,N","0.1","3,,,N",,,,,,
"US10buff013","2011-01",,,,,"0","3,N","0","3,N",,,"1","3,N",,,,,,,,,,,,,,,"8.0","3,,N,10,","0.00","3,,N,31,+",,,,,,,"0.00","3,,,N","8.2","3,,,N",,,,,,
"US10buff013","2011-02",,,,,"0",",N","0",",N",,,"3",",N",,,,,,,,,,,,,,,"3.0",",,N,08,","0.00",",T,N,26,+",,,,,,,"0.00",",T,,N","5.0",",,,N",,,,,,
"US10buff013","2011-03",,,,,"1","2,N","1","2,N",,,"3","2,N",,,,,,,,,,,,,,,"3.0","2,,N,08,","0.30","2,,N,31,",,,,,,,"0.30","2,,,N","6.0","2,,,N",,,,,,
"US10buff013","2011-04",,,,,"7",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","1.73",",,N,15,",,,,,,,"2.90",",,,N","0.0",",,,N",,,,,,
"US10buff013","2011-05",,,,,"12","1,N","8","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","2.28","1,,N,25,",,,,,,,"4.80","1,,,N","0.0","1,,,N",,,,,,
"US10buff013","2011-06",,,,,"7","2,N","6","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","2.02","2,,N,25,",,,,,,,"6.02","2,,,N","0.0","2,,,N",,,,,,
"US10buff013","2011-07",,,,,"11","1,N","8","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.86","1,,N,06,",,,,,,,"3.84","1,,,N","0.0","1,,,N",,,,,,
"US10buff013","2011-08",,,,,"7","3,N","6","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","1.40","3,,N,15,",,,,,,,"4.80","3,,,N","0.0","3,,,N",,,,,,
"US10buff013","2011-09",,,,,"3","2,N","2","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,30,+","0.38","2,,N,16,",,,,,,,"0.61","2,,,N","0.0","2,,,N",,,,,,
"US10buff013","2011-10",,,,,"4","1,N","4","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","3.00","1,,N,08,",,,,,,,"4.64","1,,,N","0.0","1,,,N",,,,,,
"US10buff013","2011-11",,,,,"2","4,N","1","4,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,T,N,17,","0.21","4,,N,03,",,,,,,,"0.23","4,,,N","0.0","4,T,,N",,,,,,
"US10buff013","2011-12",,,,,"0","4,N","0","4,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","0.00","4,,N,31,+",,,,,,,"0.00","4,,,N","0.0","4,,,N",,,,,,
"US10buff013","2012-01",,,,,"0","4,N","0","4,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,T,N,17,","0.00","4,T,N,23,+",,,,,,,"0.00","4,T,,N","0.0","4,T,,N",,,,,,
"US10buff013","2012-02",,,,,"0","5,N","0","5,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,T,N,07,","0.00","5,T,N,08,+",,,,,,,"0.00","5,T,,N","0.0","5,T,,N",,,,,,
"US10buff013","2012-04",,,,,"5","2,N","4","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.4","2,,N,16,","1.39","2,,N,13,",,,,,,,"3.34","2,,,N","0.4","2,,,N",,,,,,
"US10buff013","2012-05",,,,,"3",",N","2",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","1.18",",,N,31,",,,,,,,"2.33",",,,N","0.0","5,,,N",,,,,,
"US10buff013","2012-06",,,,,"4",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.65",",,N,16,",,,,,,,"1.25",",,,N","0.0","4,,,N",,,,,,
"US10buff013","2012-07",,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.27",",,N,30,",,,,,,,"0.34",",,,N",,,,,,,,
"US10buff013","2012-08",,,,,"4","3,N","4","3,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.74","3,,N,01,",,,,,,,"1.34","3,,,N","0.0","3,,,N",,,,,,
"US10buff013","2012-09",,,,,"1",",N","1",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.33",",,N,13,",,,,,,,"0.33",",,,N","0.0",",,,N",,,,,,
"US10buff013","2012-10",,,,,"4","1,N","3","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","0.59","1,,N,14,",,,,,,,"0.87","1,,,N","0.0","1,,,N",,,,,,
"US10buff013","2012-11",,,,,"0",",N","0",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","0.00",",,N,30,+",,,,,,,"0.00",",,,N","0.0",",,,N",,,,,,
"US10buff013","2012-12",,,,,"1",",N","1",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.20",",,N,15,",,,,,,,"0.20",",,,N","0.0",",,,N",,,,,,
"US10buff013","2013-01",,,,,"0","1,N","0","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,T,N,03,+","0.00","1,T,N,29,+",,,,,,,"0.00","1,T,,N","0.0","1,T,,N",,,,,,
"US10buff013","2013-02",,,,,"1","5,N","1","5,N",,,"2","2,N",,,,,,,,,,,,,,,"4.0","2,,N,22,","0.13","5,,N,10,",,,,,,,"0.13","5,,,N","6.5","2,,,N",,,,,,
"US10buff013","2013-03",,,,,"4","4,N","1","4,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,T,N,24,+","0.68","4,,N,30,",,,,,,,"0.83","4,,,N","0.0","3,T,,N",,,,,,
"US10buff013","2013-04",,,,,"4","2,N","4","2,N",,,"1","1,N",,,,,,,,,,,,,,,"1.0","1,,N,18,","1.94","2,,N,09,",,,,,,,"3.45","2,,,N","1.0","1,,,N",,,,,,
"US10buff013","2013-05",,,,,"7","2,N","7","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","1.41","2,,N,25,",,,,,,,"2.56","2,,,N","0.0","2,,,N",,,,,,
"US10buff013","2013-06",,,,,"8","4,N","7","4,N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.63","4,,N,23,",,,,,,,"2.54","4,,,N","0.0","4,,,N",,,,,,
"US10buff013","2013-07",,,,,"9",",N","5",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","0.35",",,N,27,",,,,,,,"1.21",",,,N","0.0",",,,N",,,,,,
"US10buff013","2013-08",,,,,"8","1,N","8","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","1.55","1,,N,02,",,,,,,,"3.06","1,,,N","0.0","1,,,N",,,,,,
"US10buff013","2013-09",,,,,"7",",N","6",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,30,+","1.90",",,N,28,",,,,,,,"3.40",",,,N","0.0",",,,N",,,,,,
"US10buff013","2013-10",,,,,"5","1,N","3","1,N",,,"0","1,N",,,,,,,,,,,,,,,"0.0","1,,N,31,+","1.32","1,,N,15,",,,,,,,"2.00","1,,,N","0.0","1,,,N",,,,,,
"USC00255525","1990-01",,,,,"1",",0","1",",0","9",",0","1",",0",,,,,,,,,,,,,"11",",,0,21,+","11.0",",,0,20,","0.93",",,0,20,",,,,,,,"0.93",",,,0","11.0",",,,0",,,,,,
"USC00255525","1990-02",,,,,"0",",0","0",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",T,0,15,+","0.0",",T,0,15,+","0.00",",T,0,15,+",,,,,,,"0.00",",T,,0","0.0",",T,,0",,,,,,
"USC00255525","1990-03",,,,,"3",",0","1",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.24",",,0,28,",,,,,,,"0.38",",,,0","0.0",",,,0",,,,,,
"USC00255525","1990-04",,,,,"3",",0","1",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.33",",,0,13,",,,,,,,"0.49",",,,0","0.0",",,,0",,,,,,
"USC00255525","1990-05",,,,,"7",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","1.35",",,0,08,",,,,,,,"4.93",",,,0","0.0",",,,0",,,,,,
"USC00255525","1990-06",,,,,"11",",0","10",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","1.35",",,0,09,",,,,,,,"6.97",",,,0","0.0",",,,0",,,,,,
"USC00255525","1990-07",,,,,"3",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.28",",,0,18,",,,,,,,"0.58",",,,0","0.0",",,,0",,,,,,
"USC00255525","1990-08",,,,,"4",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.35",",,0,18,",,,,,,,"1.01",",,,0","0.0",",,,0",,,,,,
"USC00255525","1990-09",,,,,"2",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.73",",,0,20,",,,,,,,"1.14",",,,0","0.0",",,,0",,,,,,
"USC00255525","1990-11",,,,,"1",",0","1",",0","0","3,0","0","3,0",,,,,,,,,,,,,"0","3,,0,30,+","0.0","3,,0,30,+","0.10",",,0,25,",,,,,,,"0.10",",,,0","0.0","3,,,0",,,,,,
"USC00255525","1990-12",,,,,,,,,"4",",0","1",",0",,,,,,,,,,,,,"1",",,0,13,+","1.0",",,0,10,",,,,,,,,,,,"1.0",",,,0",,,,,,
"USC00255525","1991-01",,,,,"2",",0","1",",0","13","2,0","1","2,0",,,,,,,,,,,,,"2","2,,0,19,+","2.0","2,,0,16,","0.14",",,0,16,",,,,,,,"0.21",",,,0","2.1","2,,,0",,,,,,
"USC00255525","1991-02",,,,,"2",",0","0",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",T,0,03,+","0.0",",,0,28,+","0.07",",,0,15,",,,,,,,"0.08",",,,0","0.0",",,,0",,,,,,
"USC00255525","1991-03",,,,,"4",",0","4",",0","3",",0","1",",0",,,,,,,,,,,,,"2",",,0,28,+","1.5",",,0,27,","0.41",",,0,22,",,,,,,,"1.06",",,,0","1.5",",,,0",,,,,,
"USC00255525","1991-04",,,,,"5",",0","4",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.67",",,0,28,",,,,,,,"1.54",",,,0","0.0",",,,0",,,,,,
"USC00255525","1991-05",,,,,"10",",0","10",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","3.18",",,0,23,",,,,,,,"8.20",",,,0","0.0",",,,0",,,,,,
"USC00255525","1991-06",,,,,"3",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","2.14",",,0,01,",,,,,,,"3.96",",,,0","0.0",",,,0",,,,,,
"USC00255525","1991-07",,,,,"3",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.61",",,0,23,",,,,,,,"1.04",",,,0","0.0",",,,0",,,,,,
"USC00255525","1991-08",,,,,"3",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","1.89",",,0,12,",,,,,,,"2.14",",,,0","0.0",",,,0",,,,,,
"USC00255525","1991-09",,,,,"2",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.33",",,0,10,",,,,,,,"0.57",",,,0","0.0",",,,0",,,,,,
"USC00255525","1991-10",,,,,"1",",0","1",",0","1",",0","0","1,0",,,,,,,,,,,,,"4",",,0,31,","0.0","1,,0,31,+","0.31",",,0,31,",,,,,,,"0.31",",,,0","0.0","1,,,0",,,,,,
"USC00255525","1991-11",,,,,"2",",0","2",",0","8",",0","0","4,0",,,,,,,,,,,,,"4",",,0,01,","0.0","4,,0,30,+","0.21",",,0,27,",,,,,,,"0.32",",,,0","0.0","4,,,0",,,,,,
"USC00255525","1991-12",,,,,"2",",0","2",",0","6",",0","1",",0",,,,,,,,,,,,,"4",",,0,31,","4.0",",,0,31,","0.40",",,0,18,",,,,,,,"0.71",",,,0","4.0",",,,0",,,,,,
"USC00255525","1992-01",,,,,"1",",0","1",",0","3",",0","0",",0",,,,,,,,,,,,,"1",",,0,03,+","0.0",",,0,31,+","0.40",",,0,07,",,,,,,,"0.40",",,,0","0.0",",,,0",,,,,,
"USC00255525","1992-02",,,,,"2",",0","2",",0","3",",0","1",",0",,,,,,,,,,,,,"2",",,0,14,+","2.0",",,0,13,","0.24",",,0,15,",,,,,,,"0.38",",,,0","2.0",",,,0",,,,,,
"USC00255525","1992-03",,,,,"3",",0","3",",0","1",",0","1",",0",,,,,,,,,,,,,"1",",,0,08,","1.0",",,0,08,","1.13",",,0,04,",,,,,,,"1.67",",,,0","1.0",",,,0",,,,,,
"USC00255525","1992-04",,,,,"0",",0","0",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.00",",T,0,17,+",,,,,,,"0.00",",T,,0","0.0",",,,0",,,,,,
"USC00255525","1992-05",,,,,"3",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.20",",,0,17,+",,,,,,,"0.57",",,,0","0.0",",,,0",,,,,,
"USC00255525","1992-06",,,,,"6","1,0","5","1,0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.78","1,,0,09,+",,,,,,,"2.60","1,,,0","0.0",",,,0",,,,,,
"USC00255525","1992-07",,,,,"8",",0","6",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.84",",,0,22,",,,,,,,"2.46",",,,0","0.0",",,,0",,,,,,
"USC00255525","1992-08",,,,,"6",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","1.40",",,0,25,",,,,,,,"2.67",",,,0","0.0",",,,0",,,,,,
"USC00255525","1992-09",,,,,"2",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","1.31",",,0,07,",,,,,,,"1.46",",,,0","0.0",",,,0",,,,,,
"USC00255525","1992-10",,,,,"4",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","1.11",",,0,07,",,,,,,,"1.98",",,,0","0.0",",,,0",,,,,,
"USC00255525","1992-11",,,,,"3","1,0","3","1,0","12",",0","4",",0",,,,,,,,,,,,,"3",",,0,27,+","2.0",",,0,24,","0.31","1,,0,04,",,,,,,,"0.63","1,,,0","5.5",",,,0",,,,,,
"USC00255525","1992-12",,,,,"2","1,0","2","1,0","24",",0","2","1,0",,,,,,,,,,,,,"5",",,0,16,+","2.5","1,,0,13,","0.16","1,,0,13,",,,,,,,"0.28","1,,,0","4.5","1,,,0",,,,,,
"USC00255525","1993-01",,,,,"4",",0","3",",0","28",",0","4",",0",,,,,,,,,,,,,"13",",,0,21,+","7.0",",,0,09,","0.26",",,0,10,",,,,,,,"0.76",",,,0","18.0",",,,0",,,,,,
"USC00255525","1993-02",,,,,"4","3,0","1","3,0","27","1,0","2","3,0",,,,,,,,,,,,,"11","1,,0,14,","5.0","3,,0,11,","0.36","3,,0,11,",,,,,,,"0.56","3,,,0","6.5","3,,,0",,,,,,
"USC00255525","1993-03",,,,,"2",",0","2",",0",,,"0",",0",,,,,,,,,,,,,,,"0.0",",,0,31,+","1.04",",,0,29,",,,,,,,"1.46",",,,0","0.0",",,,0",,,,,,
"USC00255525","1993-05",,,,,"7",",0","7",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","1.07",",,0,11,",,,,,,,"2.33",",,,0","0.0",",,,0",,,,,,
"USC00255525","1993-06",,,,,"14",",0","13",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","3.13",",,0,24,",,,,,,,"10.07",",,,0","0.0",",,,0",,,,,,
"USC00255525","1993-07",,,,,"12",",0","11",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","2.04",",,0,23,",,,,,,,"8.56",",,,0","0.0",",,,0",,,,,,
"USC00255525","1993-08",,,,,"12",",0","12",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","1.38",",,0,13,",,,,,,,"4.13",",,,0","0.0",",,,0",,,,,,
"USC00255525","1993-09",,,,,"4",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","2.00",",,0,18,",,,,,,,"2.66",",,,0","0.0",",,,0",,,,,,
"USC00255525","1993-10",,,,,"2",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.29",",,0,15,",,,,,,,"0.43",",,,0","0.0",",,,0",,,,,,
"USC00255525","1993-11",,,,,"3",",0","0",",0","4","1,",,,,,,,,,,,,,,,"3","1,,0,15,+",,,"0.06",",,0,15,+",,,,,,,"0.13",",,,0",,,,,,,,
"USC00255525","1994-01",,,,,"1",",0","1",",0","5",",0","1",",0",,,,,,,,,,,,,"6",",,0,29,+","6.0",",,0,27,","0.49",",,0,27,",,,,,,,"0.49",",,,0","6.0",",,,0",,,,,,
"USC00255525","1994-02",,,,,"2","1,0","1","1,0","18",",0","2",",0",,,,,,,,,,,,,"12",",,0,26,+","10.5",",,0,22,","1.64","1,,0,22,",,,,,,,"1.69","1,,,0","12.0",",,,0",,,,,,
"USC00255525","1994-03",,,,,"0",",0","0",",0","13",",0","0",",0",,,,,,,,,,,,,"8",",,0,02,+","0.0",",,0,31,+","0.00",",T,0,18,+",,,,,,,"0.00",",T,,0","0.0",",,,0",,,,,,
"USC00255525","1994-04",,,,,"2",",0","2",",0","6",",0","2",",0",,,,,,,,,,,,,"8",",,0,12,","8.0",",,0,12,","1.41",",,0,12,",,,,,,,"1.62",",,,0","10.5",",,,0",,,,,,
"USC00255525","1994-05",,,,,"2",",0","2",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.30",",,0,23,",,,,,,,"0.47",",,,0","0.0",",,,0",,,,,,
"USC00255525","1994-06",,,,,"7",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","1.35",",,0,07,",,,,,,,"3.19",",,,0","0.0",",,,0",,,,,,
"USC00255525","1994-07",,,,,"13",",0","11",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","2.10",",,0,13,",,,,,,,"7.76",",,,0","0.0",",,,0",,,,,,
"USC00255525","1994-08",,,,,"6",",0","5",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.90",",,0,03,",,,,,,,"2.35",",,,0","0.0",",,,0",,,,,,
"USC00255525","1994-09",,,,,"0","2,0","0","2,0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,30,+","0.0",",,0,30,+","0.00","2,T,0,30,+",,,,,,,"0.00","2,T,,0","0.0",",,,0",,,,,,
"USC00255525","1994-10",,,,,"3",",0","3",",0","0",",0","0",",0",,,,,,,,,,,,,"0",",,0,31,+","0.0",",,0,31,+","0.67",",,0,16,",,,,,,,"1.33",",,,0","0.0",",,,0",,,,,,
"USC00255525","1994-11",,,,,"3",",0","3",",0","4",",0","1",",0",,,,,,,,,,,,,"3",",,0,28,+","2.5",",,0,27,","0.53",",,0,22,",,,,,,,"1.19",",,,0","2.5",",,,0",,,,,,
"USC00255525","1994-12",,,,,"1",",0","1",",0","2","2,0","1","1,0",,,,,,,,,,,,,"5","2,,0,31,","4.5","1,,0,30,","0.69",",,0,30,",,,,,,,"0.69",",,,0","4.5","1,,,0",,,,,,
"USC00255525","1995-01",,,,,"0",",0","0",",0","5","1,0","0",",0",,,,,,,,,,,,,"3","1,,0,02,+","0.5",",,0,17,","0.00",",T,0,17,+",,,,,,,"0.00",",T,,0","0.5",",,,0",,,,,,
